src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
10.0.0.1,10.0.0.2,1740,3047,6,2024-02-16 07:23:33,19521444,74.6870979421399,1.38309440633592,0.665934343791371,0.717160062544554,13,14,702,756,54,54,54,0,54,54,54,0,54,54,54,0,0,260,280,20,0,750824.192307692,2957844,-15,979895.757318369,8792706,2937288,-7,732725.5,929676.97499342,18682733,2957844,45232,1437133.30769231,978580.188244203,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,54,512,0,2937274,30099,1235343.7,986433.609742496,2937278,45121,1142006.69230769,968879.549528327,0,0,0,0,0,0,54,54,0,13,14,702,756,Probe
10.0.0.1,10.0.0.2,1740,3048,6,2024-02-16 07:23:33,19521470,74.6869984688653,1.38309256423825,0.665933456855452,0.717159107382794,13,14,702,756,54,54,54,0,54,54,54,0,54,54,54,0,0,260,280,20,0,750825.307692308,2957813,-12,979873.001120662,8792727,2937270,-4,732727.25,929650.111005222,18682739,2957813,45323,1437133.76923077,978536.56086511,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,54,512,0,2937257,30100,1235342.8,986385.544792177,2937254,45247,1141985.30769231,968873.06941061,0,0,0,0,0,0,54,54,0,13,14,702,756,Probe
10.0.0.1,10.0.0.2,1740,3049,6,2024-02-16 07:23:33,19521542,74.6867230057953,1.38308746307028,0.665931000737544,0.71715646233274,13,14,702,756,54,54,54,0,54,54,54,0,54,54,54,0,0,260,280,20,0,750827.423076923,2957850,-29,980930.039132886,8792779,2937239,-5,732731.583333333,929673.629857495,18682787,2957850,45379,1437137.46153846,980648.47285101,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,54,512,0,2937227,30100,1235365.3,986424.434817087,2937225,45291,1144027.76923077,967862.836091351,0,0,0,0,0,0,54,54,0,13,14,702,756,Probe
10.0.0.1,10.0.0.2,1740,3050,6,2024-02-16 07:23:33,19521569,74.686619707668,1.383085550142,0.665930079698,0.717155470444,13,14,702,756,54,54,54,0,54,54,54,0,54,54,54,0,0,260,280,20,0,750829.192307692,2957849,-10,980925.970395752,8792992,2937234,-4,732749.333333333,929678.507392146,18682761,2957849,45446,1437135.46153846,980642.388721614,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,54,512,0,2937223,30101,1235363.3,986412.314748863,2937224,45366,1144027.38461538,967852.920314266,0,0,0,0,0,0,54,54,0,13,14,702,756,Probe
10.0.0.1,10.0.0.2,1740,3051,6,2024-02-16 07:23:33,19521588,74.6865470165644,1.38308420401045,0.665929431560588,0.717154772449864,13,14,702,756,54,54,54,0,54,54,54,0,54,54,54,0,0,260,280,20,0,750829.961538462,2957849,-9,984748.457983853,8793028,2937235,-3,732752.333333333,930999.117735827,18654224,2957849,17047,1434940.30769231,990229.722021837,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,54,512,0,2937225,16941,1248427.5,988428.121237478,2937225,16935,1154076.53846154,978893.727558082,0,0,0,0,0,0,54,54,0,13,14,702,756,Probe
10.0.0.1,10.0.0.2,1740,3052,6,2024-02-16 07:23:33,19521610,74.686462848095,1.38308264533509,0.665928681087267,0.717153964247826,13,14,702,756,54,54,54,0,54,54,54,0,54,54,54,0,0,260,280,20,0,750830.653846154,2957859,-13,984754.09730274,8793052,2937235,-5,732754.333333333,931001.881023461,18654187,2957859,17122,1434937.46153846,990243.228885526,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,54,512,0,2937225,17038,1248448.8,988430.606964778,2937225,17042,1154092.53846154,978901.673349318,0,0,0,0,0,0,54,54,0,13,14,702,756,Probe
10.0.0.1,10.0.0.2,1740,3053,6,2024-02-16 07:23:33,19521633,74.6863748539889,1.38308101581461,0.66592789650333,0.717153119311279,13,14,702,756,54,54,54,0,54,54,54,0,54,54,54,0,0,260,280,20,0,750831.692307692,2957844,-9,984763.11112684,8793072,2937585,-3,732756,931026.468600741,18654182,2957844,17238,1434937.07692308,990265.666232238,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,54,512,0,2937558,17143,1248443.8,988452.095360296,2937575,17148,1154090.23076923,978917.62902167,0,0,0,0,0,0,54,54,0,13,14,702,756,Probe
10.0.0.1,10.0.0.2,1740,3054,6,2024-02-16 07:23:33,19521656,74.6862868600902,1.38307938629797,0.665927111921243,0.717152274376723,13,14,702,756,54,54,54,0,54,54,54,0,54,54,54,0,0,260,280,20,0,750832.5,2957861,-11,984289.517803783,8793094,2937617,-4,732757.833333333,930397.081733371,18654182,2957861,17228,1434937.07692308,989320.131600909,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,54,512,0,2937607,17162,1248100,987276.648694174,2937607,17161,1153826.61538462,978055.170850849,0,0,0,0,0,0,54,54,0,13,14,702,756,Probe
10.0.0.1,10.0.0.2,1740,3055,6,2024-02-16 07:23:33,19521686,74.6861720857512,1.38307726084724,0.665926088556081,0.717151172291164,13,14,702,756,54,54,54,0,54,54,54,0,54,54,54,0,0,260,280,20,0,750833.615384615,2957860,-12,984300.489363896,8793117,2937618,-5,732759.75,930421.660148068,18654186,2957860,17400,1434937.38461538,989342.009079503,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,54,512,0,2937608,17275,1248098.5,987307.316970177,2937608,17286,1153825.15384615,978078.899984505,0,0,0,0,0,0,54,54,0,13,14,702,756,Probe
10.0.0.1,10.0.0.2,1740,3056,6,2024-02-16 07:23:33,18034218,71.8633876999823,1.3308034759256,0.665401737962799,0.665401737962799,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784095.913043478,3307802,-12,1120663.7444827,6939095,2937621,-5,630826.818181818,905383.413307595,17166699,3307802,17471,1560609,1201506.63282579,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3240813,17395,1386784.77777778,1209192.05546374,3307797,17398,1249983.83333333,1168505.65071596,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3057,6,2024-02-16 07:23:33,18034232,71.8633319123321,1.33080244282096,0.665401221410482,0.665401221410482,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784096.47826087,3307837,-13,1120687.37063608,6939116,2937619,-5,630828.727272727,905384.582994039,17166688,3307837,17551,1560608,1201553.82927207,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3240890,17480,1386838.22222222,1209244.88424083,3307832,17484,1250023.66666667,1168539.9786165,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3058,6,2024-02-16 07:23:33,18034246,71.8632761247684,1.33080140971793,0.665400704858967,0.665400704858967,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784097.217391304,3307828,-10,1120658.18987481,6939141,2937624,-3,630831,905339.553740323,17166679,3307828,17933,1560607.18181818,1201497.92637485,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3240883,17834,1386817.11111111,1209184.08678602,3307823,17842,1250007.75,1168494.18674557,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3059,6,2024-02-16 07:23:33,18034259,71.8632243221083,1.33080045040941,0.665400225204706,0.665400225204706,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784097.695652174,3307822,-12,1120659.97623207,6939161,2937619,-4,630832.818181818,905345.722138015,17166667,3307822,18067,1560606.09090909,1201502.51949938,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3240878,17984,1386820.77777778,1209185.62016919,3307817,17990,1250010.41666667,1168495.60975972,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3060,6,2024-02-16 07:23:33,18034274,71.8631645499009,1.33079934351668,0.665399671758342,0.665399671758342,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784098.47826087,3307830,-9,1120662.2086499,6939186,2937621,-3,630835.090909091,905345.954107495,17166657,3307830,18170,1560605.18181818,1201507.84368664,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3240905,18100,1386829.88888889,1209189.02752588,3307825,18104,1250017.25,1168498.44302308,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3061,6,2024-02-16 07:23:33,18034289,71.863104777793,1.3307982366258,0.665399118312898,0.665399118312898,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784099.130434783,3308037,-9,1120483.22557358,6939321,2937731,-3,630847.363636364,905202.42349837,17166649,3308037,19428,1560604.45454545,1201161.47267471,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3240058,19298,1386598.22222222,1208767.34852041,3308024,19312,1249843.66666667,1168142.44866578,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3062,6,2024-02-16 07:23:33,18034302,71.8630529753799,1.33079727732185,0.665398638660925,0.665398638660925,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784099.521739131,3308038,-13,1120461.26954971,6939361,2937439,-5,630851,905158.25278195,17166643,3308038,19611,1560603.90909091,1201119.41540143,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3240037,19446,1386590.66666667,1208721.01410504,3308032,19453,1249837.91666667,1168104.20971636,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3063,6,2024-02-16 07:23:33,18034315,71.8630011730415,1.33079631801929,0.665398159009644,0.665398159009644,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784100.260869565,3308004,-9,1120466.05023466,6939406,2937434,-3,630855.090909091,905174.002052087,17166632,3308004,19616,1560602.90909091,1201128.48429356,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3240001,19475,1386601,1208729.19854559,3307997,19477,1249842.25,1168116.36687982,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3064,6,2024-02-16 07:23:33,18034328,71.8629493707778,1.33079535871811,0.665397679359054,0.665397679359054,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784100.043478261,3307992,-27,1120484.58921178,6939450,2937455,-18,630859.090909091,905197.619027365,17166625,3307992,19612,1560602.27272727,1201165.49925812,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3240006,19482,1386629.66666667,1208773.35306298,3307985,19481,1249862.5,1168146.13719742,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3065,6,2024-02-16 07:23:33,18034563,71.8620129581183,1.33077801774293,0.665389008871465,0.665389008871465,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784110.913043478,3307985,-12,1119876.24575579,6939473,2937450,-4,630861.181818182,905203.670236284,17166817,3307985,19673,1560619.72727273,1199969.27667019,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3239999,19530,1386668.88888889,1208823.94736909,3307980,19514,1247742.75,1170863.05355879,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3066,6,2024-02-16 07:23:33,18034662,71.8616184766867,1.33077071253124,0.665385356265618,0.665385356265618,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784115.217391304,3307973,-12,1119879.79546778,6939498,2937454,-4,630863.454545455,905204.366437804,17166882,3307973,19738,1560625.63636364,1199972.04270685,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3239985,19544,1386677.77777778,1208813.84978754,3307968,19547,1247752.41666667,1170856.29249476,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3067,6,2024-02-16 07:23:33,18034702,71.8614590914782,1.3307677609533,0.66538388047665,0.66538388047665,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784116.913043478,3308040,-13,1119904.07728523,6939516,2937454,-4,630865.090909091,905241.132713816,17166639,3308040,19491,1560603.54545455,1200038.6845271,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3240126,19311,1386695.66666667,1208870.22157063,3308035,19302,1247766.08333333,1170899.61561545,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3068,6,2024-02-16 07:23:33,18034737,71.8613196300007,1.33076517833335,0.665382589166673,0.665382589166673,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784118.521739131,3308029,-11,1119910.69315439,6939540,2937453,-4,630867.272727273,905264.124200335,17166636,3308029,19492,1560603.27272727,1200051.98406024,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3240114,19377,1386703.33333333,1208873.88162979,3308024,19385,1247771.66666667,1170903.40660174,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3069,6,2024-02-16 07:23:33,18034814,71.8610128166556,1.33075949660473,0.665379748302367,0.665379748302367,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784121.956521739,3308037,-9,1119913.68863857,6939565,2937454,-3,630869.545454545,905263.264452478,17166693,3308037,19575,1560608.45454545,1200054.33011801,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3240140,19478,1386708.11111111,1208870.82134679,3308033,19484,1247778.58333333,1170901.38370157,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3070,6,2024-02-16 07:23:33,18034855,71.8608494495797,1.33075647128851,0.665378235644257,0.665378235644257,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784123.782608696,3307637,-8,1118387.8898769,6939981,2937824,-3,630907.363636364,905169.099285901,17166712,3307637,19574,1560610.18181818,1197079.50043473,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3239758,19499,1383879.66666667,1205963.96787724,3307618,19499,1245657.66666667,1168833.97832429,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3071,6,2024-02-16 07:23:33,18034893,71.8606980368556,1.33075366734918,0.665376833674588,0.665376833674588,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784125.173913044,3278338,-14,1118047.05111989,6969558,2967373,-6,633596.181818182,912044.050674868,17166727,3278338,19763,1560611.54545455,1196415.83263758,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3210741,19605,1383965.44444444,1205338.77782722,3278301,19613,1245722.25,1168212.68523538,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3072,6,2024-02-16 07:23:33,18034921,71.8605864699934,1.33075160129617,0.665375800648087,0.665375800648087,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784125.565217391,3278239,-33,1118062.95374128,6969702,2967502,-14,633609.272727273,912096.031099705,17166744,3278239,19777,1560613.09090909,1196440.84901591,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3210659,19683,1383990.88888889,1205366.76091622,3278224,19690,1245741.25,1168234.01742068,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3073,6,2024-02-16 07:23:33,18035023,71.8601800507823,1.33074407501449,0.665372037507244,0.665372037507244,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784130.826086957,3278192,-14,1118064.33495412,6969766,2967525,-5,633615.090909091,912104.35647338,17166796,3278192,19841,1560617.81818182,1196440.83796665,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3210613,19753,1383991.11111111,1205360.10244937,3278181,19757,1245742.66666667,1168233.72207772,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3074,6,2024-02-16 07:23:33,18035109,71.8598373871763,1.33073772939215,0.665368864696077,0.665368864696077,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784134.608695652,3278147,-13,1118082.16252967,6969825,2967556,-5,633620.454545455,912121.161939511,17166858,3278147,19854,1560623.45454545,1196471.68899981,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3210567,19799,1384023.44444444,1205386.20793412,3278137,19799,1245769.16666667,1168252.10143586,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3075,6,2024-02-16 07:23:33,18035149,71.8596780098684,1.33073477796053,0.665367388980263,0.665367388980263,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784136.434782609,3278103,-11,1118009.97680323,6969882,2967588,-5,633625.636363636,911948.481590956,17166877,3278103,21145,1560625.18181818,1196329.94593517,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3210523,21023,1384016.22222222,1205220.24233183,3278093,21032,1245764.08333333,1168123.36222004,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3076,6,2024-02-16 07:23:33,18035185,71.8595345708957,1.33073212168325,0.665366060841627,0.665366060841627,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784137.956521739,3278076,-12,1118013.00285316,6969941,2967622,-4,633631,911967.644644958,17166893,3278076,21223,1560626.63636364,1196335.42169199,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3210514,21100,1384015,1205227.21614557,3278066,21102,1245763.25,1168130.95737308,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3077,6,2024-02-16 07:23:33,18035221,71.8593911324957,1.33072946541659,0.665364732708293,0.665364732708293,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784139.565217391,3278032,-11,1117958.07176962,6969998,2967658,-4,633636.181818182,911841.260178728,17166883,3278032,22185,1560625.72727273,1196229.44610389,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3210470,22085,1384015.33333333,1205092.45170457,3278022,22090,1245763.33333333,1168028.03126155,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3078,6,2024-02-16 07:23:33,18035256,71.8592516790447,1.33072688294527,0.665363441472636,0.665363441472636,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784141.043478261,3277988,-12,1117825.72238359,6970055,2967690,-4,633641.363636364,911642.357665875,17166897,3277988,23696,1560627,1195970.16232004,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3209995,23591,1383916.11111111,1204773.57667207,3277978,23601,1245688.83333333,1167773.23898163,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3079,6,2024-02-16 07:23:33,18035293,71.8591042574135,1.33072415291507,0.665362076457533,0.665362076457533,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784141.391304348,3277882,-41,1117715.08212462,6970168,2967415,-19,633651.636363636,911445.186558066,17166915,3277882,25119,1560628.63636364,1195756.53182785,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3209864,24520,1383825,1204581.20215663,3277867,24601,1245620.25,1167610.98614608,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3080,6,2024-02-16 07:23:33,18035327,71.8589687894209,1.33072164424854,0.665360822124268,0.665360822124268,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784143.347826087,3277792,-30,1117718.95328534,6970270,2967473,-14,633660.909090909,911475.475703738,17166931,3277792,25186,1560630.09090909,1195762.17093705,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3209773,24606,1383824,1204589.85709383,3277777,24616,1245614.5,1167634.71756892,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3081,6,2024-02-16 07:23:33,18035361,71.8588333219391,1.33071913559146,0.665359567795732,0.665359567795732,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784145.521739131,3277762,-14,1117713.78504944,6970336,2967517,-6,633666.909090909,911496.718166481,17166946,3277762,25234,1560631.45454545,1195750.3751823,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3209762,24629,1383829.55555556,1204607.52099411,3277752,24638,1245577.58333333,1167700.58817693,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3082,6,2024-02-16 07:23:33,18037706,71.8494912823172,1.33054613485773,0.665273067428863,0.665273067428863,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784247.304347826,3277716,-18,1117881.19583987,6970393,2967554,-8,633672.090909091,911538.897079744,17169265,3277716,25268,1560842.27272727,1195941.3617372,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3209715,24626,1383830.55555556,1204643.4709975,3277705,24634,1245768.75,1167630.48909762,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3083,6,2024-02-16 07:23:33,18037759,71.8492801683402,1.33054222533963,0.665271112669817,0.665271112669817,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784249.956521739,3277671,-10,1117876.55191301,6970451,2967588,-4,633677.363636364,911546.531942807,17169299,3277671,25284,1560845.36363636,1195930.56021716,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3209670,24644,1383828.33333333,1204635.99634431,3277661,24649,1245757.25,1167639.74154011,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3084,6,2024-02-16 07:23:33,18037772,71.8492283858561,1.33054126640474,0.665270633202371,0.665270633202371,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784250.391304348,3278099,-13,1117958.42783635,6970600,2967718,-5,633690.909090909,911623.470254873,17168514,3278099,24558,1560774,1196151.73164178,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3210670,23917,1383947.33333333,1204858.63789547,3278082,23920,1245844,1167807.77931801,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3085,6,2024-02-16 07:23:33,18037785,71.8491766034466,1.33054030747123,0.665270153735617,0.665270153735617,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784251,3278033,-12,1117933.58209048,6970686,2967781,-4,633698.727272727,911576.631318717,17168490,3278033,24555,1560771.81818182,1196103.70085106,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3210604,23913,1383953.77777778,1204806.17628257,3278023,23918,1245846.75,1167766.13171189,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3086,6,2024-02-16 07:23:33,18037797,71.8491288043656,1.33053942230307,0.665269711151534,0.665269711151534,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784251.304347826,3277589,-17,1117893.97490741,6971143,2968058,-8,633740.272727273,911630.537028231,17168452,3277589,24811,1560768.36363636,1196034.5503225,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3210181,24083,1383921,1204732.82574981,3277560,24095,1245820,1167709.09532148,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3087,6,2024-02-16 07:23:33,18037811,71.8490730388515,1.33053838960836,0.665269194804181,0.665269194804181,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784252.043478261,3277511,-14,1117845.61991797,6971267,2968125,-5,633751.545454545,911559.979324591,17168422,3277511,24834,1560765.63636364,1195938.62474926,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3210092,24114,1383903.33333333,1204625.94815108,3277497,24122,1245805,1167630.16808591,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3088,6,2024-02-16 07:23:33,18037822,71.8490292231512,1.3305375782065,0.665268789103252,0.665268789103252,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784252.086956522,3277462,-24,1117857.78960855,6971330,2968167,-14,633757.272727273,911603.239714126,17168412,3277462,24847,1560764.72727273,1195961.69720105,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3210040,24157,1383912,1204648.71968,3277451,24162,1245809.66666667,1167650.95814905,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3089,6,2024-02-16 07:23:33,18037836,71.8489734577917,1.33053654551466,0.665268272757331,0.665268272757331,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784253.217391304,3277418,-12,1117872.85512149,6971387,2968198,-5,633762.454545455,911653.248553055,17168406,3277418,24852,1560764.18181818,1195992.2773377,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3209997,24201,1383920.22222222,1204680.69640426,3277407,24207,1245814,1167678.44807678,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3090,6,2024-02-16 07:23:33,18037849,71.8489216757497,1.33053558658796,0.665267793293979,0.665267793293979,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784253.869565217,3277404,-10,1117874.90959473,6971437,2968224,-4,633767,911673.137735529,17168374,3277404,24864,1560761.27272727,1195997.76728882,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3210001,24249,1383922.11111111,1204684.8334611,3277398,24255,1245813.66666667,1167684.88221012,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
10.0.0.1,10.0.0.2,1740,3091,6,2024-02-16 07:23:33,18037863,71.8488659105571,1.33053455389921,0.665267276949603,0.665267276949603,12,12,648,648,54,54,54,0,54,54,54,0,54,54,54,0,0,240,240,20,0,784254.391304348,3277409,-12,1117714.78533151,6971465,2968228,-5,633769.545454545,911628.108032433,17168336,3277409,24854,1560757.81818182,1195687.60221889,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,3210025,24311,1383653.55555556,1204365.05130556,3277404,24315,1245610.33333333,1167468.82848261,0,0,0,0,0,0,54,54,0,12,12,648,648,Probe
