dst_port,tot_fwd_pkts,flow_byts_s,fwd_header_len,fwd_pkts_s,pkt_len_max,pkt_len_mean,pkt_size_avg,subflow_fwd_pkts,init_bwd_win_byts
53,1,6510.56034958399,8,22.0696961002847,211,147.5,147.5,1,0
443,11,23264.4541741596,220,28.3807248437125,3940,429.380952380952,429.380952380952,11,65535
1514,1,93.8109090360845,20,0.837597402107897,58,56.0,56.0,1,0
4997,1,2372.0772619451,20,21.179261267367,58,56.0,56.0,1,0
80,11,111.445769456677,220,1.51346106669562,54,54.0,54.0,11,0
80,12,126.302789888292,240,1.65101686128487,54,54.0,54.0,12,0
443,2,6727.06072293479,40,44.847071486232,93,75.0,75.0,2,65535
443,10,30551.8349852665,200,44.6468434681668,2974,342.15,342.15,10,65535
80,14,163.94338488442,280,1.9319927511632,54,54.0,54.0,14,0
53,1,66656.5671867899,8,151.492198151795,365,220.0,220.0,1,0
787,1,128.422694124662,20,1.14663119754162,58,56.0,56.0,1,0
443,13,20384.7304541889,260,52.5588052170679,1299,186.740740740741,186.740740740741,13,65535
80,13,161.749824101008,260,2.04946170888216,54,54.0,54.0,13,0
443,72,251566.357320107,576,57.6720670149419,1399,1033.10855263158,1033.10855263158,72,0
80,11,103.954778021485,220,1.51256952147663,54,54.0,54.0,11,0
80,11,135.637389765186,220,1.72686491599195,54,54.0,54.0,11,0
80,13,133.608798386797,260,1.78694894961766,54,54.0,54.0,13,0
80,14,164.67663912168,280,1.94063379436324,54,54.0,54.0,14,0
4065,1,5577.41148349186,20,49.7983168168916,58,56.0,56.0,1,0
2589,1,3027.92722160642,20,27.0350644786288,58,56.0,56.0,1,0
80,16,57.8437148519094,320,0.685555138985593,54,54.0,54.0,16,0
80,14,115.752476842049,280,1.30477832189105,54,54.0,54.0,14,0
80,17,157.522030364727,340,1.90731803148174,54,54.0,54.0,17,0
80,13,86.2302332018335,260,0.988530010250296,54,54.0,54.0,13,0
443,71,103337.432264227,1420,53.3989162276298,4596,960.832167832168,960.832167832168,71,65535
2381,1,2510.98556183302,20,22.4195139449377,58,56.0,56.0,1,0
80,15,53.8428036911735,300,0.623180598277471,54,54.0,54.0,15,0
80,21,272.463468482105,420,2.58434184197119,54,54.0,54.0,21,0
4567,1,85.3417862340651,20,0.761980234232724,58,56.0,56.0,1,0
80,4,48.5861943029651,80,0.467174945220818,74,59.4285714285714,59.4285714285714,4,65535
53,1,45775.8925415341,8,176.740897843761,176,129.5,129.5,1,0
443,13,18880.9525762036,260,21.3214370648582,4434,460.48,460.48,13,65535
80,13,170.375596156831,260,2.05081736114704,54,54.0,54.0,13,0
1680,1,2211.6030172584,20,19.7464555112357,58,56.0,56.0,1,0
1004,1,2512.61918115536,20,22.4340998317443,58,56.0,56.0,1,0
3231,1,111.536121271631,20,0.995858225639565,58,56.0,56.0,1,0
443,3,31417.2939883478,24,17.7265153216181,1399,664.625,664.625,3,0
80,11,111.207567276803,220,1.51022622227757,54,54.0,54.0,11,0
85,1,97.4736908064904,20,0.870300810772235,58,56.0,56.0,1,0
443,310,469348.131067161,2480,33.3974636457835,1399,1274.96517412935,1274.96517412935,310,0
80,11,111.449679644088,220,1.51351416800613,54,54.0,54.0,11,0
80,12,92.4694045131516,240,1.20875038579283,54,54.0,54.0,12,0
443,4,11256.6694139591,80,86.7566043465059,93,64.875,64.875,4,65535
80,11,136.285491604956,220,1.73511621256309,54,54.0,54.0,11,0
80,18,164.778726161537,360,1.89400834668434,54,54.0,54.0,18,0
4435,1,2715.15151515151,20,24.2424242424242,58,56.0,56.0,1,0
443,9,49879.9567316571,180,47.4896446191594,4434,497.526315789474,497.526315789474,9,65535
443,2,3588.47382208347,40,23.9231588138898,93,75.0,75.0,2,65535
80,15,146.112305755497,300,1.84485234539768,54,54.0,54.0,15,0
443,2,5875.67080575032,40,39.1711387050022,93,75.0,75.0,2,65535
4389,1,3343.5830074335,20,29.8534197092277,58,56.0,56.0,1,0
4584,1,95.0856025116183,20,0.848978593853735,58,56.0,56.0,1,0
80,11,111.449848325012,220,1.51351645873473,54,54.0,54.0,11,0
4989,1,2197.11236660389,20,19.6170747018205,58,56.0,56.0,1,0
80,5,2661.14633519923,100,15.4717810186002,243,86.0,86.0,5,65535
80,11,103.807839057205,220,1.51043152067362,54,54.0,54.0,11,0
80,13,133.52660806149,260,1.78584969629565,54,54.0,54.0,13,0
443,2,3707.15812091947,40,23.6124721077673,100,78.5,78.5,2,65535
53,1,43455.1259311813,8,177.367860943597,167,122.5,122.5,1,0
3903,1,88.3516965497874,20,0.788854433480244,58,56.0,56.0,1,0
3571,1,89.3731352335232,20,0.797974421727886,58,56.0,56.0,1,0
3853,1,7242.15971548658,20,64.6621403168445,58,56.0,56.0,1,0
80,11,111.318738118271,220,1.51173594975429,54,54.0,54.0,11,0
53,1,1963.45317437967,8,7.82252260709033,176,125.5,125.5,1,0
443,2,717.001712413664,40,7.62767779163473,74,62.6666666666667,62.6666666666667,2,65535
80,13,103.199828362391,260,1.30760016443575,54,54.0,54.0,13,0
80,17,40.6038591304128,340,0.147998628905879,998,141.333333333333,141.333333333333,17,65535
443,11,8751.17602603452,220,16.9656214815615,2099,270.190476190476,270.190476190476,11,65535
443,15,8576.65648648077,300,5.87469050172207,8670,755.137931034483,755.137931034483,15,65535
4427,1,3176.49394480842,20,28.3615530786466,58,56.0,56.0,1,0
443,7,72.7717378171963,140,0.983401862394544,74,74.0,74.0,7,0
80,12,144.713169197912,240,1.89167541435179,54,54.0,54.0,12,0
80,10,127.179319700548,200,1.57011505803145,54,54.0,54.0,10,0
2168,1,3802.92689552137,20,33.954704424298,58,56.0,56.0,1,0
53,1,25647.9481641469,8,134.989200863931,103,95.0,95.0,1,0
80,12,14.3180889261545,240,0.125597271282057,60,57.0,57.0,12,65535
3451,1,2262.67197317117,20,20.2024283318855,58,56.0,56.0,1,0
509,1,3843.6459727513,20,34.3182676138508,58,56.0,56.0,1,0
3548,1,1428.46210749177,20,12.754125959748,58,56.0,56.0,1,0
80,15,53.445600237441,300,0.593840002638233,54,54.0,54.0,15,0
80,14,156.220252371476,280,1.92864509100587,54,54.0,54.0,14,0
2047,1,111.474287261276,20,0.995306136261391,58,56.0,56.0,1,0
80,14,156.55655108403,280,1.93279692696333,54,54.0,54.0,14,0
80,16,186.309019592257,320,2.20810689887119,54,54.0,54.0,16,0
80,13,78.495646848777,260,0.899861912728484,54,54.0,54.0,13,0
2524,1,96.6321120587385,20,0.862786714810165,58,56.0,56.0,1,0
80,21,272.454616739789,420,2.58425788235572,54,54.0,54.0,21,0
53,1,114.881433889705,8,0.529407529445647,139,108.5,108.5,1,0
53,1,42052.2812144829,8,162.364020133138,182,129.5,129.5,1,0
53,1,34796.3621984974,8,197.706603400554,96,88.0,88.0,1,0
533,1,2691.4019320421,20,24.030374393233,58,56.0,56.0,1,0
443,38,156685.844083738,760,50.5953609379847,6985,1528.31168831169,1528.31168831169,38,65535
80,16,122.726961618716,320,1.39859785320474,54,54.0,54.0,16,0
443,13,24162.7402014121,260,62.3121647725366,1299,186.703703703704,186.703703703704,13,65535
749,1,3694.66253216336,20,32.9880583228871,58,56.0,56.0,1,0
53,1,43780.9122549918,8,183.183733284484,167,119.5,119.5,1,0
80,17,138.623278314011,340,1.55859506040885,54,54.0,54.0,17,0
80,12,144.786548667207,240,1.89263462310074,54,54.0,54.0,12,0
1921,1,103.3525919815,20,0.92279099983482,58,56.0,56.0,1,0
443,15,17805.097232792,300,30.3599475380107,2878,274.90625,274.90625,15,65535
4277,1,2579.93181608772,20,23.0351055007832,58,56.0,56.0,1,0
80,11,103.824618794728,220,1.51067567029366,54,54.0,54.0,11,0
443,26,742.618455008816,520,0.847328732620758,2926,446.803921568627,446.803921568627,26,65535
820,1,119.547895476713,20,1.06739192389923,58,56.0,56.0,1,0
993,1,18877.4650261251,20,168.548794876117,58,56.0,56.0,1,0
1440,1,1428.53498635239,20,12.7547766638606,58,56.0,56.0,1,0
80,12,126.094813409895,240,1.64829821450843,54,54.0,54.0,12,0
443,4,1821.60567876172,80,13.670586707405,100,66.625,66.625,4,65535
3962,1,1981.56437430336,20,17.69253905628,58,56.0,56.0,1,0
443,23,39.4673377039609,460,0.240081662838164,298,82.195652173913,82.195652173913,23,65535
53,1,43888.8888888889,8,185.185185185185,147,118.5,118.5,1,0
443,102,35386.3736150211,816,14.9679861191006,1494,864.308243727599,864.308243727599,102,0
443,15,18295.4025107489,300,44.6011762816891,2974,205.1,205.1,15,0
80,15,120.358175230983,300,1.33731305812203,54,54.0,54.0,15,0
80,13,105.644859154861,260,1.27165108241962,54,54.0,54.0,13,0
2673,1,2010.98861636801,20,17.9552555032858,58,56.0,56.0,1,0
80,12,118.627756945456,240,1.64760773535356,54,54.0,54.0,12,0
1718,1,1122.96462661426,20,10.0264698804845,58,56.0,56.0,1,0
53,1,44124.4774732931,8,232.2340919647,103,95.0,95.0,1,0
80,11,111.202238981574,220,1.51015386271274,54,54.0,54.0,11,0
80,13,141.373820076323,260,1.79128621929064,54,54.0,54.0,13,0
80,11,103.955835820733,220,1.51258491273554,54,54.0,54.0,11,0
443,2,43.6570861999465,40,0.242539367777481,93,72.0,72.0,2,65535
443,12,37079.8884288734,240,75.0478429999124,2974,247.041666666667,247.041666666667,12,0
80,12,141.328212458454,240,1.65296154922168,54,54.0,54.0,12,0
53,1,11622.345513679,8,47.8285823608188,152,121.5,121.5,1,0
443,10,7216.05985192616,200,9.15279027387894,2974,394.2,394.2,10,65535
2747,1,109.780781501938,20,0.980185549124449,58,56.0,56.0,1,0
443,11,30460.7285659748,220,44.2042235126283,2974,344.545454545455,344.545454545455,11,65535
80,12,118.71812456142,240,1.64886284113083,54,54.0,54.0,12,0
4040,1,82.9102688809631,20,0.740270257865742,58,56.0,56.0,1,0
443,11,26576.5070179859,220,44.7005469721475,2974,311.428571428571,311.428571428571,11,65535
53,1,18975.0951875663,8,62.4180762748892,215,152.0,152.0,1,0
80,18,70.1362754325755,360,0.834955659911613,54,54.0,54.0,18,0
4129,1,3491.92492361414,20,31.1779011036977,58,56.0,56.0,1,0
4144,1,1312.61280266273,20,11.7197571666315,58,56.0,56.0,1,0
1858,1,109.042123361691,20,0.973590387157953,58,56.0,56.0,1,0
80,12,118.719413262278,240,1.64888073975386,54,54.0,54.0,12,0
53,1,51503.0060120241,8,200.400801603206,169,128.5,128.5,1,0
1813,1,1308.51821994789,20,11.6831983923919,58,56.0,56.0,1,0
443,13,50425.1274975477,104,52.9119910782243,1399,516.208333333333,516.208333333333,13,0
1284,1,1344.61852452128,20,12.0055225403686,58,56.0,56.0,1,0
3685,1,437.371863711803,20,3.90510592599824,58,56.0,56.0,1,0
770,1,2609.32367262307,20,23.2975327912774,58,56.0,56.0,1,0
80,14,156.521717526333,280,1.93236688304115,54,54.0,54.0,14,0
80,14,156.219951078634,280,1.92864137134116,54,54.0,54.0,14,0
4891,1,2025.3164556962,20,18.0831826401447,58,56.0,56.0,1,0
80,12,99.202350425711,240,1.29676275066289,54,54.0,54.0,12,0
2312,1,1204.36582611968,20,10.75326630464,58,56.0,56.0,1,0
80,11,103.827641719924,220,1.51071965465498,54,54.0,54.0,11,0
38267,7731,116597.736541105,61848,83.0994551068442,1399,1274.67085781434,1274.67085781434,7731,0
443,17,27489.4227302253,340,22.9573681673133,4230,581.6,581.6,17,65535
443,55,17838.2919706082,440,7.33460466480857,1399,880.026315789474,880.026315789474,55,0
683,1,99.8802328993002,20,0.891787793743752,58,56.0,56.0,1,0
3530,1,90.6953091090482,20,0.809779545616501,58,56.0,56.0,1,0
80,13,161.758953618221,260,2.0495773850262,54,54.0,54.0,13,0
80,15,102.861796128873,300,1.19053004778788,54,54.0,54.0,15,0
115,1,87.0450535871111,20,0.777187978456349,58,56.0,56.0,1,0
4334,1,3341.88697260846,20,29.838276541147,58,56.0,56.0,1,0
80,16,59.0225292054405,320,0.69952627206448,54,54.0,54.0,16,0
80,11,111.3073724232,220,1.51158160080889,54,54.0,54.0,11,0
443,4,10288.2289973437,80,79.2927090354042,93,64.875,64.875,4,65535
3132,1,1896.82620329912,20,16.9359482437422,58,56.0,56.0,1,0
3433,1,98.2177856624834,20,0.876944514843601,58,56.0,56.0,1,0
443,2,1719.33564870534,40,11.4622376580356,93,75.0,75.0,2,65535
80,14,156.537900669386,280,1.93256667493069,54,54.0,54.0,14,0
80,10,96.3427628469369,200,1.37240402915865,54,54.0,54.0,10,0
164,1,3067.988823755,20,27.3927573549554,58,56.0,56.0,1,0
443,2,1010.80336333552,40,6.43823798302881,100,78.5,78.5,2,65535
141,1,3056.18468087429,20,27.2873632220919,58,56.0,56.0,1,0
80,14,156.556961745707,280,1.93280199686058,54,54.0,54.0,14,0
4555,1,2886.89555624291,20,25.7758531807403,58,56.0,56.0,1,0
1778,1,100.42537318786,20,0.89665511774875,58,56.0,56.0,1,0
80,13,141.141590602446,260,1.7883437405768,54,54.0,54.0,13,0
443,2,2543.08408283673,40,16.9538938855782,93,75.0,75.0,2,65535
80,13,141.008230840094,260,1.78665399699925,54,54.0,54.0,13,0
4523,1,2479.57670083464,20,22.1390776860236,58,56.0,56.0,1,0
2720,1,1140.2044223643,20,10.1803966282526,58,56.0,56.0,1,0
80,13,133.610616600624,260,1.7869732672923,54,54.0,54.0,13,0
121,1,2488.72297402395,20,22.2207408394996,58,56.0,56.0,1,0
53,1,51966.2921348315,8,175.561797752809,221,148.0,148.0,1,0
187,1,2230.36482396049,20,19.9139716425044,58,56.0,56.0,1,0
80,12,141.31392475185,240,1.65279444154211,54,54.0,54.0,12,0
53,1,20076.4818355641,8,119.502868068834,92,84.0,84.0,1,0
3486,1,2624.9179713134,20,23.4367676010125,58,56.0,56.0,1,0
1309,1,108.381887451216,20,0.967695423671572,58,56.0,56.0,1,0
80,17,166.017701422206,340,2.09059327716852,54,54.0,54.0,17,0
80,13,161.749518101521,260,2.04945783169568,54,54.0,54.0,13,0
1493,1,840.626266568594,20,7.50559166579102,58,56.0,56.0,1,0
805,1,2145.55276718837,20,19.1567211356104,58,56.0,56.0,1,0
80,14,164.678921846544,280,1.9406606951613,54,54.0,54.0,14,0
80,11,111.302998090535,220,1.51152219629122,54,54.0,54.0,11,0
80,13,75.9394747653594,260,0.870558352689305,54,54.0,54.0,13,0
80,14,156.52093978264,280,1.93235728126716,54,54.0,54.0,14,0
3168,1,1928.70673325297,20,17.2205958326158,58,56.0,56.0,1,0
508,1,2790.37321241716,20,24.9140465394389,58,56.0,56.0,1,0
80,10,96.3575209927625,200,1.37261425915616,54,54.0,54.0,10,0
80,15,129.379645292852,300,1.63358137996025,54,54.0,54.0,15,0
1373,1,109.044246650297,20,0.973609345091938,58,56.0,56.0,1,0
80,15,52.3306500819423,300,0.605678820392851,54,54.0,54.0,15,0
1188,1,93.4296437244059,20,0.834193247539338,58,56.0,56.0,1,0
53,1,26298.559580969,8,109.122653862942,158,120.5,120.5,1,0
80,14,115.725416199192,280,1.30447329049008,54,54.0,54.0,14,0
19,1,3591.12479158651,20,32.0636142105938,58,56.0,56.0,1,0
80,12,118.840954078287,240,1.65056880664288,54,54.0,54.0,12,0
1031,1,463.954466183105,20,4.14245059092058,58,56.0,56.0,1,0
80,17,64.7228043920593,340,0.754655469591913,54,54.0,54.0,17,0
443,11,22315.3871653374,220,42.8992063646823,2974,272.47619047619,272.47619047619,11,65535
80,12,118.668799774969,240,1.64817777465234,54,54.0,54.0,12,0
1161,1,98.136974682413,20,0.87622298823583,58,56.0,56.0,1,0
80,12,118.718532375121,240,1.64886850521001,54,54.0,54.0,12,0
80,12,144.781867506296,240,1.89257343145485,54,54.0,54.0,12,0
80,16,152.752139729097,320,1.96782144578547,54,54.0,54.0,16,0
4850,1,98.5654329266629,20,0.880048508273776,58,56.0,56.0,1,0
2987,1,2639.08197648389,20,23.5632319328919,58,56.0,56.0,1,0
80,14,156.520378083669,280,1.93235034671196,54,54.0,54.0,14,0
80,16,130.198938262485,320,1.42879493292165,54,54.0,54.0,16,0
2338,1,2156.83253735942,20,19.2574333692805,58,56.0,56.0,1,0
499,1,3791.4691943128,20,33.85240352065,58,56.0,56.0,1,0
1629,1,3502.62697022767,20,31.2734550913185,58,56.0,56.0,1,0
3929,1,3080.73167377252,20,27.5065328015404,58,56.0,56.0,1,0
53,1,119.187213315315,8,0.584251045663309,116,102.0,102.0,1,0
443,5,188168.273444347,40,146.070698217938,1399,402.5625,402.5625,5,0
2382,1,3223.48539358181,20,28.7811195855519,58,56.0,56.0,1,0
3039,1,2961.31778641495,20,26.440337378705,58,56.0,56.0,1,0
4328,1,2028.5445193074,20,18.1120046366732,58,56.0,56.0,1,0
353,1,127.733875594048,20,1.14048103208971,58,56.0,56.0,1,0
80,10,89.0858308985956,200,1.37478134102771,54,54.0,54.0,10,0
443,2,7106.81543600313,40,47.3787695733542,93,75.0,75.0,2,65535
80,13,133.536917599754,260,1.78598758106666,54,54.0,54.0,13,0
3278,1,101.625094139317,20,0.907366911958188,58,56.0,56.0,1,0
80,20,239.177377461888,400,2.46067260763259,54,54.0,54.0,20,0
443,10,16.0456298707573,200,0.0886498887887145,125,90.5,90.5,10,65535
53,1,614.213504641843,8,2.5172684616469,151,122.0,122.0,1,0
80,14,115.709502815272,280,1.3042939125715,54,54.0,54.0,14,0
329,1,538.257104272896,20,4.80586700243657,58,56.0,56.0,1,0
80,11,103.823891607857,220,1.51066508953231,54,54.0,54.0,11,0
80,12,97.7376646671002,240,1.2066378353963,54,54.0,54.0,12,0
53,1,12996.2754576432,8,79.2455820588002,90,82.0,82.0,1,0
443,13,6927.45187475529,260,10.4949160204893,2974,343.24,343.24,13,65535
53,1,41776.3157894737,8,164.473684210526,183,127.0,127.0,1,0
80,11,135.644821570541,220,1.7269595338842,54,54.0,54.0,11,0
3579,1,2044.95243659735,20,18.2585038981906,58,56.0,56.0,1,0
53,1,39129.2367043263,8,137.779002480022,184,142.0,142.0,1,0
3781,1,114.169564229045,20,1.0193711091879,58,56.0,56.0,1,0
443,11,10856.4351136868,220,14.0165242078115,2974,405.714285714286,405.714285714286,11,65535
80,13,141.011951793704,260,1.78670114358494,54,54.0,54.0,13,0
80,14,116.380313623393,280,1.31185538705918,54,54.0,54.0,14,0
80,16,116.460516069395,320,1.32718536831219,54,54.0,54.0,16,0
80,13,133.617540958863,260,1.78706587702182,54,54.0,54.0,13,0
80,9,88.9502389302251,180,1.23541998514202,54,54.0,54.0,9,0
80,14,156.524439690126,280,1.93240049000155,54,54.0,54.0,14,0
2172,1,3076.1624872971,20,27.4657364937241,58,56.0,56.0,1,0
80,10,96.3475759389085,200,1.37247259172234,54,54.0,54.0,10,0
53,1,36709.5391211147,8,133.976420150054,172,137.0,137.0,1,0
1739,1,287.868156384376,20,2.57025139628907,58,56.0,56.0,1,0
53,1,41924.2658423493,8,193.199381761978,139,108.5,108.5,1,0
80,14,156.528436689493,280,1.93244983567275,54,54.0,54.0,14,0
2255,1,86.8400158793172,20,0.775357284636761,58,56.0,56.0,1,0
4251,1,83.2411115958585,20,0.743224210677308,58,56.0,56.0,1,0
80,15,52.1933973177668,300,0.604090246733412,54,54.0,54.0,15,0
255,1,3929.96245482298,20,35.0889504894909,58,56.0,56.0,1,0
4347,1,3652.01512977697,20,32.6072779444372,58,56.0,56.0,1,0
80,11,111.310538675671,220,1.51162459929924,54,54.0,54.0,11,0
53,1,47541.2810742152,8,181.455271275631,163,131.0,131.0,1,0
1449,1,128.420338112405,20,1.1466101617179,58,56.0,56.0,1,0
80,17,156.246244080671,340,1.89187047676026,54,54.0,54.0,17,0
3331,1,101.314648017535,20,0.904595071585131,58,56.0,56.0,1,0
80,11,127.14679914212,220,1.72668492662138,54,54.0,54.0,11,0
3551,1,5919.66173361522,20,52.8541226215645,58,56.0,56.0,1,0
4728,1,87.0205034291517,20,0.776968780617426,58,56.0,56.0,1,0
443,22,76595.5103614104,440,67.301750457346,6144,569.045454545455,569.045454545455,22,65535
80,10,96.3478536319641,200,1.37247654746388,54,54.0,54.0,10,0
443,2,6821.19349162557,40,43.4470923033476,100,78.5,78.5,2,65535
3806,1,2066.42066420664,20,18.450184501845,58,56.0,56.0,1,0
478,1,657.022514753675,20,5.86627245315781,58,56.0,56.0,1,0
80,12,141.317214172161,240,1.65283291429428,54,54.0,54.0,12,0
80,17,156.268451837095,340,1.89213937409588,54,54.0,54.0,17,0
80,13,133.612691996077,260,1.7870010246389,54,54.0,54.0,13,0
1144,1,100.455367769792,20,0.896922926516001,58,56.0,56.0,1,0
443,14,14887.5644848232,280,23.9625089431507,2974,310.642857142857,310.642857142857,14,65535
1248,1,112.209495127403,20,1.00187049220895,58,56.0,56.0,1,0
1624,1,1348.32542797294,20,12.0386198926155,58,56.0,56.0,1,0
443,11,9533.75275087904,88,12.3888104264229,1399,423.25,423.25,11,0
241,1,124.213269747969,20,1.10904705132115,58,56.0,56.0,1,0
443,74,336995.758628387,1480,134.301026676903,6211,1221.61184210526,1221.61184210526,74,65535
53,1,34706.2513067113,8,209.073803052478,91,83.0,83.0,1,0
443,15,23.2699633405935,300,0.15617425060801,207,74.5,74.5,15,65535
80,13,170.3806224225,260,2.05087786249306,54,54.0,54.0,13,0
3943,1,110.912502908977,20,0.990290204544442,58,56.0,56.0,1,0
443,4,12716.224824815,80,98.0055863184201,93,64.875,64.875,4,65535
443,9,8433.58923555765,180,8.18353672453033,2974,488.157894736842,488.157894736842,9,65535
443,6,17668.4337416365,48,13.895740260823,1399,586.846153846154,586.846153846154,6,0
3945,1,1358.39902971498,20,12.1285627653123,58,56.0,56.0,1,0
2051,1,114.559370905398,20,1.02285152594105,58,56.0,56.0,1,0
53,1,38188.1533101045,8,139.372822299652,172,137.0,137.0,1,0
80,11,111.317896701939,220,1.51172452311276,54,54.0,54.0,11,0
4688,1,203.613781017014,20,1.81798018765191,58,56.0,56.0,1,0
443,32,51563.1492427377,640,7.09524614074042,26334,3633.640625,3633.640625,32,65535
80,20,259.154771511876,400,2.46110894123339,54,54.0,54.0,20,0
53,1,30912.5740160223,8,87.0776732845699,283,177.5,177.5,1,0
381,1,113.931016803808,20,1.01724122146257,58,56.0,56.0,1,0
80,15,171.456307355724,300,2.07072834970681,54,54.0,54.0,15,0
443,11,21851.7031958363,220,36.1892103514301,2974,316.285714285714,316.285714285714,11,65535
80,20,239.17608268701,400,2.4606592869034,54,54.0,54.0,20,0
53,1,21707.5081123419,8,111.894371713103,121,97.0,97.0,1,0
4746,1,96.1519475491126,20,0.858499531688505,58,56.0,56.0,1,0
80,11,127.121556771389,220,1.72634212899417,54,54.0,54.0,11,0
2199,1,3615.11894386882,20,32.2778477131145,58,56.0,56.0,1,0
80,14,117.453835748641,280,1.52254972266757,54,54.0,54.0,14,0
3625,1,588.074685485057,20,5.25066683468801,58,56.0,56.0,1,0
2757,1,411.309543483131,20,3.67240663824224,58,56.0,56.0,1,0
2237,1,4125.53410932665,20,36.8351259761308,58,56.0,56.0,1,0
2185,1,283.627596965185,20,2.53238925861772,58,56.0,56.0,1,0
53,1,605.009119622759,8,2.2242982339072,192,136.0,136.0,1,0
80,11,103.953934656427,220,1.51255725029192,54,54.0,54.0,11,0
4132,1,95.1105532801677,20,0.849201368572926,58,56.0,56.0,1,0
80,19,232.520602063503,380,2.33750869799289,54,54.0,54.0,19,0
80,19,232.522261238391,380,2.3375253775288,54,54.0,54.0,19,0
80,11,103.823392563938,220,1.51065782831127,54,54.0,54.0,11,0
53,1,2364.99802916831,8,9.16665902778414,177,129.0,129.0,1,0
443,21,42888.8218912894,420,41.6531128759689,6827,480.511111111111,480.511111111111,21,65535
80,13,77.2132367455206,260,0.88516056233842,54,54.0,54.0,13,0
80,9,88.9463807058829,180,1.23536639869282,54,54.0,54.0,9,0
80,16,130.205123973496,320,1.42886281452396,54,54.0,54.0,16,0
4063,1,108.024795548607,20,0.964507103112561,58,56.0,56.0,1,0
80,11,111.30530757298,220,1.51155355963306,54,54.0,54.0,11,0
127,1,845.697889530713,20,7.55087401366708,58,56.0,56.0,1,0
80,14,164.675543436224,280,1.94062088224507,54,54.0,54.0,14,0
443,30,101.870837218594,600,0.271269760035313,3738,176.03125,176.03125,30,65535
80,12,126.298932237459,240,1.65096643447658,54,54.0,54.0,12,0
443,10,50232.3636223974,200,42.6746781262402,4434,588.55,588.55,10,65535
53,1,47742.8942968605,8,185.770016719302,169,128.5,128.5,1,0
80,15,171.121473926295,300,2.06668446770888,54,54.0,54.0,15,0
1853,1,2169.23941043172,20,19.3682090217118,58,56.0,56.0,1,0
53,1,60307.0175438597,8,137.061403508772,365,220.0,220.0,1,0
80,18,69.4942747196926,360,0.827312794282055,54,54.0,54.0,18,0
461,1,2988.41987299216,20,26.6823202945728,58,56.0,56.0,1,0
4959,1,127.633582218819,20,1.13958555552517,58,56.0,56.0,1,0
4164,1,3204.30292106543,20,28.6098475095128,58,56.0,56.0,1,0
80,12,118.824103469389,240,1.65033477040818,54,54.0,54.0,12,0
53,1,1187.74754965717,8,4.90804772585609,153,121.0,121.0,1,0
53,1,32283.0979357442,8,155.207201614155,130,104.0,104.0,1,0
1618,1,2316.87387517842,20,20.6863738855216,58,56.0,56.0,1,0
80,16,185.981039528228,320,1.96805332834104,54,54.0,54.0,16,0
80,12,118.681775149685,240,1.64835798819006,54,54.0,54.0,12,0
80,11,111.211705073148,220,1.51028241457362,54,54.0,54.0,11,0
80,14,148.609898877844,280,1.92642461508316,54,54.0,54.0,14,0
443,10,3779.49232224753,200,4.05350956912004,2870,466.2,466.2,10,65535
80,11,127.110106226387,220,1.72618662776574,54,54.0,54.0,11,0
80,10,89.0980799363774,200,1.37497036938854,54,54.0,54.0,10,0
888,1,100.960658696183,20,0.901434452644493,58,56.0,56.0,1,0
80,11,111.313246193843,220,1.51166136806453,54,54.0,54.0,11,0
2749,1,3926.79335249982,20,35.0606549330341,58,56.0,56.0,1,0
2778,1,107.149348972036,20,0.95669061582175,58,56.0,56.0,1,0
3503,1,2923.67129581288,20,26.1042079983293,58,56.0,56.0,1,0
1914,1,3362.05085101912,20,30.0183111698136,58,56.0,56.0,1,0
80,11,127.730556018995,220,1.73461248914685,54,54.0,54.0,11,0
2482,1,3221.35296824666,20,28.7620800736309,58,56.0,56.0,1,0
53,1,0.0,8,0.0,80,80.0,80.0,1,0
80,13,161.743092379741,260,2.04937641416825,54,54.0,54.0,13,0
80,11,111.315097171896,220,1.51168650480352,54,54.0,54.0,11,0
53,1,4844.01846523278,8,20.7009336121059,158,117.0,117.0,1,0
327,1,2420.94114086851,20,21.6155459006117,58,56.0,56.0,1,0
1992,1,2142.06479746012,20,19.1255785487511,58,56.0,56.0,1,0
3661,1,2289.40536783794,20,20.4411193556959,58,56.0,56.0,1,0
53,1,28626.7459549163,8,138.293458719403,134,103.5,103.5,1,0
53,1,152803.914188935,8,376.364320662401,331,203.0,203.0,1,0
53,1,37320.0639772525,8,177.714590367869,132,105.0,105.0,1,0
80,11,111.45000167175,220,1.5135185412213,54,54.0,54.0,11,0
443,17,14182.7362266846,340,28.2359194113641,2974,251.147058823529,251.147058823529,17,65535
80,11,103.95027546823,220,1.51250400813562,54,54.0,54.0,11,0
53,1,142.482261325687,8,0.734444646008697,105,97.0,97.0,1,0
443,4,56114.1745053519,80,432.479186939129,93,64.875,64.875,4,65535
80,11,135.648314161496,220,1.72700399974126,54,54.0,54.0,11,0
80,11,103.932683515768,220,1.51224804057334,54,54.0,54.0,11,0
80,11,127.740930039131,220,1.73475337090178,54,54.0,54.0,11,0
443,17,10272.3765699972,340,8.94210669721711,2974,500.74358974359,500.74358974359,17,65535
80,10,89.0940373815482,200,1.37490798428315,54,54.0,54.0,10,0
80,16,57.02927414027,320,0.675902508329126,54,54.0,54.0,16,0
