src_port,dst_port,protocol,flow_pkts_s,flow_iat_max,bwd_iat_tot,bwd_iat_max,bwd_header_len,bwd_pkts_s,init_bwd_win_byts
7164,80,6,2.35429725168756,901603,2520750,1537214,80,0.627812600450016,0
64329,539,6,48.4425713316863,0,0,0,20,24.2212856658431,0
64329,3723,6,47.9386385426654,0,0,0,20,23.9693192713327,0
64329,3513,6,1.88443513114726,0,0,0,20,0.942217565573631,0
64329,2281,6,61.4099729796119,0,0,0,20,30.7049864898059,0
64329,310,6,22.5073148773351,0,0,0,20,11.2536574386676,0
64329,1592,6,11.0129126400705,0,0,0,20,5.50645632003524,0
64329,3754,6,1.48948387149627,0,0,0,20,0.744741935748134,0
64329,3503,6,52.2084159966587,0,0,0,20,26.1042079983293,0
64329,2897,6,43.7512305033579,0,0,0,20,21.875615251679,0
6724,80,6,2.89297202041446,1649867,5522246,1649873,140,0.964324006804821,0
64329,1248,6,2.00374098441791,0,0,0,20,1.00187049220895,0
64329,2643,6,63.409530452427,0,0,0,20,31.7047652262135,0
64329,4030,6,1.53783102774017,0,0,0,20,0.768915513870082,0
5633,80,6,2.89853272132885,901703,6174784,2611139,140,0.966177573776284,0
64329,382,6,1.55466110719855,0,0,0,20,0.777330553599274,0
8468,80,6,1.92242387991003,1653418,1793020,900650,60,0.411947974266434,0
64329,314,6,1.88165871979467,0,0,0,20,0.940829359897337,0
64329,348,6,37.3824788321714,0,0,0,20,18.6912394160857,0
64329,2882,6,47.6519501560601,0,0,0,20,23.8259750780301,0
64329,3987,6,1.56389528782711,0,0,0,20,0.781947643913554,0
64329,4389,6,59.7068394184554,0,0,0,20,29.8534197092277,0
3543,80,6,1.82239203104413,3024998,7910159,4723822,100,0.535997656189449,0
64329,2934,6,49.2732200049273,0,0,0,20,24.6366100024637,0
64329,4922,6,1.66701118231101,0,0,0,20,0.833505591155505,0
64329,3094,6,2.04538504884891,0,0,0,20,1.02269252442445,0
7238,80,6,2.35391966856811,901873,2488056,1534963,80,0.627711911618163,0
3986,80,6,2.27289555441736,3300243,11113227,4221599,200,0.87419059785283,0
64329,1257,6,1.56593404442398,0,0,0,20,0.782967022211991,0
64329,4808,6,60.5583479682674,0,0,0,20,30.2791739841337,0
64329,3481,6,2.02517700046984,0,0,0,20,1.01258850023492,0
64329,4306,6,35.4245633922562,0,0,0,20,17.7122816961281,0
5508,80,6,2.89926023304254,1293387,6345546,2610763,140,0.966420077680846,0
7354,80,6,2.75202834809361,901602,5070305,2611746,120,0.825608504428082,0
7646,80,6,2.20054744118968,2238658,4184080,2389215,80,0.55013686029742,0
3233,80,6,3.00114830143285,1533589,9471772,1533589,220,1.13836659709522,0
7315,80,6,2.75218323815825,901512,5079783,2611701,120,0.825654971447475,0
64329,2847,6,1.55713760736464,0,0,0,20,0.778568803682319,0
5216,80,6,2.6812175819108,1643276,5573429,3221759,100,0.788593406444354,0
64329,4626,6,47.291385874063,0,0,0,20,23.6456929370315,0
64329,2946,6,39.6990809662756,0,0,0,20,19.8495404831378,0
64329,149,6,47.6621705352462,0,0,0,20,23.8310852676231,0
3560,80,6,1.94959436637003,3441970,9549836,5140869,120,0.615661378853694,0
64329,4686,6,5.16191641308752,0,0,0,20,2.58095820654376,0
64329,3060,6,63.8834765387932,0,0,0,20,31.9417382693966,0
3536,80,6,1.82280022860059,3023117,7908226,4721824,100,0.536117714294292,0
64329,1582,6,38.9537035233625,0,0,0,20,19.4768517616812,0
64329,3051,6,71.7514529669226,0,0,0,20,35.8757264834613,0
7981,80,6,2.47409689278171,2239412,3807374,1254129,100,0.687249136883809,0
64329,3541,6,33.2463387469455,0,0,0,20,16.6231693734727,0
64329,3090,6,42.5504755015637,0,0,0,20,21.2752377507819,0
6864,80,6,2.61672558660446,1650253,5392749,1650261,140,0.9640567950648,0
64329,1087,6,1.70837522411747,0,0,0,20,0.854187612058737,0
64329,568,6,50.673963717442,0,0,0,20,25.336981858721,0
7580,80,6,2.06325329377756,2238504,4261323,2466232,80,0.550200878340682,0
64329,3946,6,1.63990882106955,0,0,0,20,0.819954410534774,0
5023,80,6,1.03085761247509,17989520,24505745,17989520,200,0.396483697105804,0
7683,80,6,1.92529656787007,2238754,1795109,902573,60,0.412563550257873,0
7904,80,6,2.47445809367748,2239321,3846608,1293135,100,0.687349470465968,0
64329,3166,6,1.56899047230536,0,0,0,20,0.784495236152678,0
64329,2186,6,1.99325879874265,0,0,0,20,0.996629399371326,0
4998,80,6,0.968124852285325,17558290,23915353,17558290,180,0.363046819606997,0
64329,3650,6,1.49071619223382,0,0,0,20,0.745358096116908,0
64329,4250,6,69.0369347600967,0,0,0,20,34.5184673800483,0
5126,80,6,3.15496228242591,1642985,5605920,2455422,140,1.10423679884907,0
64329,3216,6,52.5886776577003,0,0,0,20,26.2943388288501,0
5700,80,6,3.45025940430305,902272,6120801,902280,180,1.2420933855491,0
5184,80,6,2.68143918835044,1643297,5578656,3221693,100,0.788658584808953,0
7264,80,6,2.66765129152768,901824,2483515,834034,100,0.784603321037553,0
8243,80,6,2.47275606659791,1720623,4332216,2612893,100,0.686876685166087,0
64329,4689,6,33.4403424291065,0,0,0,20,16.7201712145532,0
5436,80,6,2.99525331172547,902274,4591954,1578430,120,0.945869466860675,0
7327,80,6,2.75214498740137,901545,5078829,2611701,120,0.825643496220411,0
64329,3573,6,1.66834056837026,0,0,0,20,0.834170284185132,0
5338,80,6,2.68063413711885,902516,4534522,1578574,100,0.788421805034956,0
64329,3085,6,46.9494589074861,0,0,0,20,23.474729453743,0
64329,2521,6,3.67085633736638,0,0,0,20,1.83542816868319,0
64329,3020,6,1.69351021483024,0,0,0,20,0.846755107415119,0
3335,80,6,2.70577977928954,1830607,8030296,2090984,140,0.860929929773945,0
64329,552,6,42.0176894472573,0,0,0,20,21.0088447236286,0
64329,1494,6,5.03385265913267,0,0,0,20,2.51692632956633,0
4264,80,6,1.45343254048588,7227753,14034133,7227753,160,0.553688586851765,0
64329,970,6,47.5127096498313,0,0,0,20,23.7563548249157,0
7483,80,6,2.06361974586936,1649080,5012574,2611867,80,0.550298598898495,0
64329,4114,6,1.48728298682119,0,0,0,20,0.743641493410593,0
64329,2119,6,47.152018106375,0,0,0,20,23.5760090531875,0
64329,3717,6,3.66890347481848,0,0,0,20,1.83445173740924,0
64329,3961,6,110.662313948985,0,0,0,20,55.3311569744923,0
64329,4660,6,41.9339958904684,0,0,0,20,20.9669979452342,0
64329,1070,6,37.9895908521065,0,0,0,20,18.9947954260533,0
7158,80,6,2.35432311797764,901601,2521159,1537170,80,0.627819498127371,0
64329,3793,6,8.28548465942515,0,0,0,20,4.14274232971258,0
4940,80,6,0.999627263983942,16777732,23138995,16777732,180,0.374860223993978,0
64329,3237,6,49.1291851924636,0,0,0,20,24.5645925962318,0
8391,80,6,1.92267469319262,2553947,4263173,4135131,60,0.412001719969847,0
64329,133,6,1.93099959159359,0,0,0,20,0.965499795796793,0
8471,80,6,1.92241596055642,1653409,1793020,900647,60,0.41194627726209,0
64329,3191,6,1.75197469447751,0,0,0,20,0.875987347238756,0
64329,1512,6,42.5405198451525,0,0,0,20,21.2702599225763,0
7234,80,6,2.35393407509458,901897,2493563,1534987,80,0.627715753358554,0
8099,80,6,2.06136349300518,2239479,1930278,833215,80,0.549696931468047,0
64329,4447,6,1.80869602964091,0,0,0,20,0.904348014820455,0
64329,565,6,1.94561613771849,0,0,0,20,0.972808068859246,0
4296,80,6,1.41381580807652,7632218,14423451,7632218,160,0.538596498314866,0
64329,841,6,60.882800608828,0,0,0,20,30.441400304414,0
64329,2490,6,49.5748952730337,0,0,0,20,24.7874476365169,0
7500,80,6,2.75143848643369,1649094,5002664,1649100,120,0.825431545930107,0
7208,80,6,2.35411435628391,901709,2496226,1534959,80,0.627763828342376,0
5496,80,6,2.76126159833419,901684,6357159,2611390,120,0.828378479500256,0
3690,80,6,1.95622094889627,3918589,9987193,5615736,140,0.684677332113695,0
8524,80,6,2.19683172928003,1653389,4162127,2369039,80,0.549207932320008,0
6898,80,6,2.35543035832534,1650231,4497469,1650237,100,0.785143452775113,0
64329,3591,6,48.9392419311425,0,0,0,20,24.4696209655712,0
64329,3350,6,86.3893568312384,0,0,0,20,43.1946784156192,0
3518,80,6,2.05643395951747,2936323,9079594,4635053,120,0.64940019774236,0
64329,810,6,1.8218818946843,0,0,0,20,0.910940947342148,0
64329,3884,6,1.90221836705967,0,0,0,20,0.951109183529833,0
64329,1934,6,1.53160348929907,0,0,0,20,0.765801744649535,0
4068,80,6,1.9478949464544,4181814,11969801,5102462,180,0.730460604920399,0
64329,4965,6,40.7199283329261,0,0,0,20,20.3599641664631,0
64329,2500,6,49.3072333711355,0,0,0,20,24.6536166855678,0
64329,397,6,5.03934468361734,0,0,0,20,2.51967234180867,0
64329,1496,6,19.7737878668038,0,0,0,20,9.88689393340188,0
6890,80,6,2.34118921670282,1650227,5390829,1650232,120,0.826302076483347,0
64329,4654,6,1.48667714278493,0,0,0,20,0.743338571392466,0
64329,395,6,1.6422087050199,0,0,0,20,0.821104352509952,0
64329,1497,6,1.64199433347756,0,0,0,20,0.820997166738778,0
64329,1710,6,2.16508795669824,0,0,0,20,1.08254397834912,0
7408,80,6,2.06386137455919,1504160,4260815,2611766,80,0.550363033215785,0
4291,80,6,1.43001954223849,7464015,14262412,7464015,160,0.544769349424186,0
5426,80,6,2.99533689105786,902212,4592177,1578492,120,0.945895860334062,0
5410,80,6,2.99547856159642,902313,4599329,1578460,120,0.945940598398869,0
64329,1542,6,1.58657377806054,0,0,0,20,0.79328688903027,0
7292,80,6,2.66752487741546,901437,2469532,833865,100,0.784566140416313,0
64329,4464,6,27.7404052873212,0,0,0,20,13.8702026436606,0
3606,80,6,1.80983864484109,3641202,9731800,5340308,120,0.603279548280362,0
64329,636,6,27.674766148226,0,0,0,20,13.837383074113,0
64329,131,6,38.6480898181607,0,0,0,20,19.3240449090804,0
3783,80,6,2.17595490361844,3355485,10306152,3355485,180,0.851460614459391,0
64329,2460,6,38.181054560727,0,0,0,20,19.0905272803635,0
6640,80,6,3.16895111300452,902999,5661785,903004,160,1.10224386539288,0
64329,2195,6,1.55659103450262,0,0,0,20,0.778295517251309,0
64329,1741,6,1.73530220721764,0,0,0,20,0.867651103608821,0
64329,1141,6,57.9172941040195,0,0,0,20,28.9586470520097,0
3775,80,6,2.17763560657661,3347425,10298234,3347425,180,0.852118280834326,0
64329,777,6,49.0532718532326,0,0,0,20,24.5266359266163,0
64329,143,6,265.816055289739,0,0,0,20,132.90802764487,0
3814,80,6,2.1472606275864,3496371,10438595,3496371,180,0.84023241949033,0
8605,80,6,1.64736843189058,2479747,1792591,900628,60,0.411842107972645,0
64329,1367,6,1.94511659028842,0,0,0,20,0.972558295144211,0
64329,3787,6,43.0524163168658,0,0,0,20,21.5262081584329,0
64329,4260,6,2.01770740014366,0,0,0,20,1.00885370007183,0
5697,80,6,3.45027368951015,902219,6120906,902226,180,1.24209852822365,0
64329,742,6,53.714347102111,0,0,0,20,26.8571735510555,0
64329,615,6,50.7073677805385,0,0,0,20,25.3536838902693,0
7850,80,6,1.64978705373604,2239263,0,0,40,0.274964508956006,0
5198,80,6,2.68138124572556,1643336,5575511,3221719,100,0.78864154286046,0
64329,3784,6,2.88112202416109,0,0,0,20,1.44056101208054,0
5682,80,6,3.45035226026366,901987,6124957,901994,180,1.24212681369492,0
64329,3624,6,37.9917557889938,0,0,0,20,18.9958778944969,0
5164,80,6,2.52378907811348,1643032,5581830,3221392,100,0.788684086910463,0
3452,80,6,2.89005679295066,1831025,8861630,1831033,180,1.00040427448292,0
8249,80,6,2.47272753248855,1720611,4331580,2612904,100,0.686868759024597,0
8548,80,6,2.05943671659885,1653632,4155015,2362109,80,0.549183124426361,0
64329,4727,6,47.9892504079086,0,0,0,20,23.9946252039543,0
5315,80,6,2.0499920523385,1643909,4535092,3222279,60,0.473075089001193,0
5243,80,6,2.68111567216201,1643622,5567766,3222172,100,0.788563432988826,0
64329,4930,6,1.62308283484402,0,0,0,20,0.811541417422009,0
64329,1617,6,2.00623135458735,0,0,0,20,1.00311567729367,0
64329,4698,6,1.77236929441092,0,0,0,20,0.886184647205461,0
64329,806,6,6.84772039388088,0,0,0,20,3.42386019694044,0
3353,80,6,3.07461096947403,1830736,8024549,1830742,160,0.98387551023169,0
3555,80,6,1.95207912865763,3429681,9537639,5128535,120,0.616446040628726,0
5654,80,6,2.8984247061722,901513,6169670,2611182,140,0.966141568724065,0
8595,80,6,1.6473976060018,2479657,1792623,900685,60,0.41184940150045,0
64329,4386,6,51.0829587249694,0,0,0,20,25.5414793624847,0
4811,80,6,1.21809625450741,14936155,21557706,14936155,200,0.451146760928669,0
5468,80,6,2.62472775356735,902093,6366207,2607564,120,0.828861395863374,0
64329,73,6,11.7280729017012,0,0,0,20,5.86403645085058,0
7280,80,6,2.66758054837924,901866,2471417,834008,100,0.784582514229188,0
64329,2132,6,40.7307089179887,0,0,0,20,20.3653544589944,0
64329,524,6,36.6105914441048,0,0,0,20,18.3052957220524,0
64329,3197,6,1.86368625960031,0,0,0,20,0.931843129800157,0
4996,80,6,0.968321210220759,17553285,23910454,17553285,180,0.363120453832785,0
5128,80,6,3.15495232867031,1642980,5605816,2455422,140,1.10423331503461,0
4798,80,6,1.23457687689636,14640386,21270202,14640386,200,0.457250695146801,0
64329,3021,6,1.56814163455243,0,0,0,20,0.784070817276216,0
64329,3734,6,133.49352556401,0,0,0,20,66.7467627820051,0
3546,80,6,1.81482061512384,3063864,7949044,4762706,100,0.533770769154071,0
64329,796,6,55.6606924190137,0,0,0,20,27.8303462095068,0
64329,2988,6,48.785247341204,0,0,0,20,24.392623670602,0
2972,80,6,5.04544344771641,923138,8107357,923146,400,2.46119192571532,0
64329,4655,6,44.1666850694521,0,0,0,20,22.0833425347261,0
64329,3859,6,1.47598861717578,0,0,0,20,0.737994308587892,0
3205,80,6,3.05747751989654,1355963,9302014,1393058,220,1.15973285237455,0
64329,430,6,2.1006108576374,0,0,0,20,1.0503054288187,0
3189,80,6,3.06691500922824,1327023,9274736,1393002,220,1.16331258970726,0
64329,2202,6,43.5682387539484,0,0,0,20,21.7841193769742,0
3794,80,6,2.15518109752504,3457234,10406775,3457234,180,0.843331733814145,0
5656,80,6,2.89841670536973,901510,6169586,2611186,140,0.96613890178991,0
64329,4573,6,49.926358621034,0,0,0,20,24.963179310517,0
3141,80,6,4.42908590556598,922660,8062799,922666,320,1.96848262469599,0
3474,80,6,2.63101668294791,1831004,8980098,2819535,160,0.877005560982636,0
3427,80,6,2.91707463638384,1830975,8785361,1830981,180,1.0097566049021,0
5389,80,6,2.99563772081792,902381,4604100,1578449,120,0.945990859205658,0
4164,80,6,1.59681136540374,5931347,12774029,5931347,160,0.608309091582378,0
64329,3299,6,35.8680057388809,0,0,0,20,17.9340028694405,0
64329,3782,6,62.3849776973705,0,0,0,20,31.1924888486852,0
64329,4848,6,46.5614378171998,0,0,0,20,23.2807189085999,0
3397,80,6,2.96500924170573,1830917,8652437,1830924,180,1.02634935289814,0
64329,1239,6,1.69852245531612,0,0,0,20,0.84926122765806,0
4139,80,6,1.60009204338992,5904664,12748168,5904664,160,0.609558873672352,0
64329,4341,6,64.8571521224503,0,0,0,20,32.4285760612252,0
64329,3303,6,65.9326168655634,0,0,0,20,32.9663084327817,0
5570,80,6,3.17505982226843,901724,6329311,2610667,160,1.1043686338325,0
64329,2523,6,40.5605467561703,0,0,0,20,20.2802733780851,0
6919,80,6,2.3553304976201,1650221,4466655,1650227,100,0.785110165873365,0
64329,2203,6,2.127546407106,0,0,0,20,1.063773203553,0
64329,4351,6,1.91990723008264,0,0,0,20,0.959953615041321,0
5608,80,6,2.89862874156033,901656,6237339,2611138,140,0.966209580520111,0
64329,1634,6,63.8569604086845,0,0,0,20,31.9284802043423,0
64329,3687,6,64.4329896907216,0,0,0,20,32.2164948453608,0
7236,80,6,2.35392668711026,901899,2493052,1534984,80,0.627713783229402,0
3804,80,6,2.14783351301984,3493627,10436007,3493627,180,0.840456592051242,0
2988,80,6,5.16845852201284,922664,8105953,922673,420,2.58422926100642,0
3889,80,6,2.54030327229166,2883832,10723937,3806393,220,0.997976285543152,0
5300,80,6,2.36544557109741,1643634,4635764,3222061,80,0.630785485625976,0
8104,80,6,2.06135782739481,2239477,1929457,833217,80,0.549695420638617,0
64329,1123,6,2.12018704290092,0,0,0,20,1.06009352145046,0
64329,3709,6,1.9380915418778,0,0,0,20,0.969045770938899,0
64329,2850,6,1.49331294463393,0,0,0,20,0.746656472316965,0
7319,80,6,2.75216771049507,901488,5079645,2611696,120,0.825650313148522,0
7664,80,6,2.20041761175749,2238696,4183398,2388327,80,0.550104402939373,0
64329,2321,6,3.67110564524271,0,0,0,20,1.83555282262135,0
5261,80,6,2.68103026000001,1643538,5566319,3222035,100,0.788538311764708,0
8410,80,6,2.47193156045486,1653425,4201714,2340664,100,0.686647655681906,0
64329,3912,6,1.59364708525932,0,0,0,20,0.796823542629661,0
6590,80,6,2.61801566813482,903122,4259542,903128,120,0.826741789937312,0
4195,80,6,1.6570756807357,6659656,13485517,6659656,180,0.64842091854875,0
4311,80,6,1.40758717639822,7697454,14487238,7697454,160,0.536223686246942,0
64329,2488,6,1.57770015493016,0,0,0,20,0.788850077465078,0
7256,80,6,2.6676872924402,901892,2483863,834052,100,0.784613909541235,0
3159,80,6,4.30593707525007,922654,8056946,922659,320,1.96842837725717,0
3947,80,6,2.20456220921824,3201392,11024943,4123001,200,0.881824883687298,0
8618,80,6,1.64731754928568,2480009,1792540,900516,60,0.41182938732142,0
7395,80,6,2.33909438521032,1504078,4973176,2611728,100,0.687968936826564,0
7127,80,6,2.35445282751734,901578,2551767,1539837,80,0.627854087337957,0
7736,80,6,1.92511760062143,2238879,1795114,903064,60,0.412525200133163,0
64329,2001,6,49.1315989878891,0,0,0,20,24.5657994939445,0
8247,80,6,2.472738062857,1720613,4331908,2612897,100,0.686871684126945,0
64329,1904,6,2.06720055566351,0,0,0,20,1.03360027783175,0
7136,80,6,2.35442252372434,901580,2551434,1537470,80,0.62784600632649,0
64329,1094,6,42.7323034848194,0,0,0,20,21.3661517424097,0
7743,80,6,1.92509536441161,2238857,1795161,903071,60,0.41252043523106,0
3617,80,6,1.80827103169899,3649877,9739579,5348247,120,0.60275701056633,0
7331,80,6,2.75211582664753,901554,5078688,2611743,120,0.825634747994258,0
5612,80,6,2.89861393802653,901790,6237149,2611073,140,0.966204646008843,0
64329,1831,6,24.0286421414326,0,0,0,20,12.0143210707163,0
4819,80,6,1.21568246590112,14980087,21600226,14980087,200,0.450252765148563,0
7658,80,6,2.20043970286362,2238682,4183632,2388571,80,0.550109925715906,0
3171,80,6,3.09394255124796,1244684,8577759,1244684,220,1.1735644159906,0
64329,2312,6,21.5065326092801,0,0,0,20,10.75326630464,0
5514,80,6,2.89923381533786,1293326,6345211,2610774,140,0.966411271779286,0
64329,567,6,121.160719694675,0,0,0,20,60.5803598473375,0
64329,2311,6,48.1858044620055,0,0,0,20,24.0929022310027,0
64329,3730,6,2.15194449704753,0,0,0,20,1.07597224852377,0
5448,80,6,2.67991110261947,902241,3769822,1578387,100,0.788209147829256,0
64329,2483,6,41.0382681850826,0,0,0,20,20.5191340925413,0
6949,80,6,2.35522103042804,1650190,4453477,1650196,100,0.785073676809348,0
64329,239,6,1.94566724225989,0,0,0,20,0.972833621129946,0
3151,80,6,4.42902760083881,922663,8057086,922669,320,1.96845671148392,0
64329,444,6,37.2897788716113,0,0,0,20,18.6448894358056,0
5519,80,6,2.89921140069324,1293317,6344927,2610746,140,0.966403800231081,0
64329,2031,6,40.9508794201355,0,0,0,20,20.4754397100678,0
7104,80,6,2.35455409219147,901623,2564281,1541349,80,0.627881091251058,0
8278,80,6,2.19788039162382,1720529,4147158,2612845,80,0.549470097905956,0
64329,4716,6,1.84393998344142,0,0,0,20,0.921969991720709,0
64329,273,6,1.55434334045482,0,0,0,20,0.777171670227408,0
64329,3241,6,54.9420361518598,0,0,0,20,27.4710180759299,0
64329,2166,6,43.0089028428885,0,0,0,20,21.5044514214442,0
64329,4683,6,69.4444444444444,0,0,0,20,34.7222222222222,0
4256,80,6,1.45344783087792,7227654,14034133,7227654,160,0.553694411763016,0
64329,1205,6,1.50950117778829,0,0,0,20,0.754750588894147,0
64329,4949,6,36.0256502629872,0,0,0,20,18.0128251314936,0
5109,80,6,3.15503544445694,1642758,5608644,2455168,140,1.10426240555993,0
6717,80,6,2.89300310667205,1649843,5547499,1649849,140,0.964334368890683,0
3279,80,6,3.44402766243018,1642535,8049473,2110118,240,1.47601185532722,0
8655,80,6,1.6471642420409,2482927,1790169,897913,60,0.411791060510226,0
7283,80,6,2.66756589790033,901873,2471298,833978,100,0.784578205264802,0
64329,1825,6,2.16650453991026,0,0,0,20,1.08325226995513,0
64329,1886,6,1.59796100176175,0,0,0,20,0.798980500880876,0
64329,4136,6,1.70952736696885,0,0,0,20,0.854763683484427,0
64329,246,6,1.6367201437695,0,0,0,20,0.818360071884749,0
7886,80,6,2.19957938543202,2239267,3858477,1650490,80,0.549894846358005,0
64329,2316,6,2.02654982931384,0,0,0,20,1.01327491465692,0
64329,3904,6,2.01996125714309,0,0,0,20,1.00998062857154,0
7790,80,6,1.64994289135167,2239094,0,0,40,0.274990481891946,0
64329,864,6,2.03043211656305,0,0,0,20,1.01521605828152,0
4168,80,6,1.56009821486876,6240821,13075984,6240821,160,0.594323129473814,0
7513,80,6,2.7513688403902,1649095,4999807,1649100,120,0.825410652117061,0
3038,80,6,4.67583310425853,922721,8080943,922727,360,2.21486831254351,0
64329,281,6,47.2277321243034,0,0,0,20,23.6138660621517,0
64329,3963,6,2.06381523075002,0,0,0,20,1.03190761537501,0
7601,80,6,2.20073025731763,2238550,4190561,2395474,80,0.550182564329409,0
64329,2438,6,1.50585514125298,0,0,0,20,0.752927570626488,0
8594,80,6,1.64740077224657,2479644,1792626,900693,60,0.411850193061642,0
64329,2865,6,2.00601403006213,0,0,0,20,1.00300701503106,0
64329,3942,6,2.06244250941505,0,0,0,20,1.03122125470753,0
5641,80,6,2.89849231471664,901443,6174653,2611115,140,0.966164104905546,0
64329,3566,6,1.58378959671965,0,0,0,20,0.791894798359827,0
6954,80,6,2.35518885788414,1650216,4453354,1650224,100,0.785062952628045,0
3959,80,6,2.2027099323539,3210874,11033545,4132401,200,0.881083972941559,0
64329,4726,6,1.80135552002882,0,0,0,20,0.900677760014411,0
64329,972,6,1.90912379808725,0,0,0,20,0.954561899043624,0
8681,80,6,1.7841960035382,2483518,1790498,897901,60,0.411737539278046,0
4980,80,6,0.898872915508602,17243476,23601354,17243476,160,0.326862878366764,0
64329,2730,6,59.7228858098423,0,0,0,20,29.8614429049212,0
3292,80,6,2.95198268071761,1642566,8040469,2101166,160,0.983994226905871,0
64329,2653,6,54.1491809936375,0,0,0,20,27.0745904968187,0
6793,80,6,2.61709827438182,1649990,5459124,1649996,140,0.964194101088038,0
7625,80,6,2.20063097591657,2238602,4185246,2390480,80,0.550157743979142,0
64329,4693,6,34.4489036636409,0,0,0,20,17.2244518318205,0
64329,3228,6,64.7081661705707,0,0,0,20,32.3540830852854,0
64329,3698,6,41.6207104655277,0,0,0,20,20.8103552327638,0
8233,80,6,2.47281347650374,1720625,4337188,2612829,100,0.68689263236215,0
7464,80,6,2.3388462691481,1504140,5024719,2611812,100,0.687895961514147,0
64329,803,6,33.447053314603,0,0,0,20,16.7235266573015,0
4152,80,6,1.59700675305713,5929864,12773120,5929864,160,0.608383524974144,0
3506,80,6,2.17530476563593,1831229,9041678,4590052,120,0.652591429690778,0
7778,80,6,1.64998259268365,2239064,0,0,40,0.274997098780608,0
7066,80,6,2.82565829596793,901611,4334815,1543002,120,0.941886098655976,0
64329,1343,6,37.7914666868221,0,0,0,20,18.8957333434111,0
64329,1083,6,2.19740859604269,0,0,0,20,1.09870429802134,0
8054,80,6,2.61126353407582,2239220,3713526,902988,120,0.824609537076575,0
7894,80,6,2.19955217117795,2239306,3857799,1650462,80,0.549888042794487,0
64329,4428,6,36.5951840737759,0,0,0,20,18.2975920368879,0
64329,2484,6,2.04948061037632,0,0,0,20,1.02474030518816,0
64329,2381,6,44.8390278898753,0,0,0,20,22.4195139449377,0
64329,371,6,1.62296034458694,0,0,0,20,0.81148017229347,0
64329,926,6,1.50669235074894,0,0,0,20,0.75334617537447,0
3684,80,6,1.97023623230937,3845945,9921998,5543064,140,0.68958268130828,0
3122,80,6,4.42919216579254,922675,8064375,922681,320,1.96852985146335,0
4057,80,6,1.95447522299544,4140339,11929180,5061108,180,0.732928208623291,0
8554,80,6,2.05941720689756,1653738,4154186,2361382,80,0.549177921839351,0
64329,150,6,10.9669565598851,0,0,0,20,5.48347827994253,0
7982,80,6,2.47409417227118,2239409,3807209,1253962,100,0.687248381186438,0
3291,80,6,2.95198812710375,1642546,8040557,2101255,160,0.983996042367918,0
3455,80,6,2.77887975798403,1830992,8861637,2694456,160,0.889241522554889,0
5072,80,6,3.15527685345695,1642432,5614741,2454815,140,1.10434689870993,0
7461,80,6,2.33885527892707,1504138,5024821,2611813,100,0.687898611449137,0
8180,80,6,2.19843726834826,1720651,1789033,833058,80,0.549609317087065,0
7818,80,6,1.64987256796753,2239154,0,0,40,0.274978761327922,0
64329,3545,6,1.99358861900129,0,0,0,20,0.996794309500646,0
8161,80,6,2.19853091416152,1720240,1796821,833100,80,0.54963272854038,0
64329,4390,6,65.235827516472,0,0,0,20,32.617913758236,0
64329,292,6,1.56299576271849,0,0,0,20,0.781497881359244,0
3023,80,6,4.7990029886714,922693,8095049,922700,380,2.33797581499376,0
4265,80,6,1.43083048603745,7455986,14255442,7455986,160,0.545078280395217,0
64329,1236,6,1.80382013027189,0,0,0,20,0.901910065135945,0
7730,80,6,1.9251366606387,2238865,1795107,903052,60,0.412529284422578,0
64329,570,6,67.5424673263314,0,0,0,20,33.7712336631657,0
4995,80,6,0.968328789584978,17553105,23910293,17553105,180,0.363123296094367,0
7768,80,6,1.92500510126352,2238942,1795185,903077,60,0.412501093127897,0
3773,80,6,2.17784139178836,3346453,10297286,3346453,180,0.852198805482403,0
7688,80,6,1.92528597716583,2238746,1795121,902597,60,0.41256128082125,0
8000,80,6,2.47409315208127,2239201,3778924,1225513,100,0.687248097800352,0
4882,80,6,1.08543026520839,15802035,22167615,15802035,180,0.390754895475019,0
64329,822,6,55.0463765722621,0,0,0,20,27.5231882861311,0
64329,4065,6,99.5966336337832,0,0,0,20,49.7983168168916,0
8095,80,6,2.06137539088831,2239475,1930420,833256,80,0.549700104236882,0
64329,3082,6,1.6370899089778,0,0,0,20,0.8185449544889,0
64329,230,6,36.1598264328331,0,0,0,20,18.0799132164166,0
7075,80,6,2.82560329377436,901604,4300960,1542784,120,0.941867764591455,0
3074,80,6,4.67560987793951,922734,8076955,922740,360,2.21476257376082,0
64329,2476,6,34.5017940932928,0,0,0,20,17.2508970466464,0
5030,80,6,1.03055431019233,17996854,24512554,17996854,200,0.396367042381665,0
64329,42,6,1.9022816917752,0,0,0,20,0.9511408458876,0
8386,80,6,1.92267574938691,2553932,4263434,4135444,60,0.412001946297194,0
5383,80,6,2.99569581578552,902559,4612353,1578403,120,0.946009204984901,0
64329,2783,6,1.60824062496231,0,0,0,20,0.804120312481154,0
64329,3675,6,36.3901018922853,0,0,0,20,18.1950509461426,0
8232,80,6,2.47281857218631,1720626,4337301,2612823,100,0.686894047829532,0
64329,838,6,37.1243480036382,0,0,0,20,18.5621740018191,0
64329,775,6,40.4432581088733,0,0,0,20,20.2216290544366,0
7133,80,6,2.35442991482143,901579,2551531,1537582,80,0.627847977285716,0
64329,1692,6,2.22972151893089,0,0,0,20,1.11486075946545,0
