src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
10.0.2.15,192.168.101.1,48406,53,17,2024-02-20 12:52:22,2770,59927.797833935,722.02166064982,361.01083032491,361.01083032491,1,1,75,91,75,75,75,0,91,91,91,0,91,75,83,8,64,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,91,0,1,1,75,91,Normal
10.0.2.15,192.168.101.1,41737,53,17,2024-02-20 12:52:22,2851,62434.2336022448,701.508242721852,350.754121360926,350.754121360926,1,1,75,103,75,75,75,0,103,103,103,0,103,75,89,14,196,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,103,0,1,1,75,103,Normal
10.0.2.15,142.250.182.67,43330,443,6,2024-02-20 12:52:22,374298,120163.612950109,138.926737519303,64.1200327012167,74.8067048180861,24,28,2596,42381,707,54,108.166666666667,141.693232803201,6168,60,1513.60714285714,1629.49390344903,6168,54,864.942307692308,1389.21209563968,1929910.2466716,480,560,20,7,7339.17647058824,78065,0,17475.6941691696,374298,78642,53,16273.8260869565,23692.7528300408,327300,78065,0,12122.2222222222,21343.3516742652,0,0,0,0,1,0,0,0,0,0,0,1.16666666666667,864.942307692308,42340,65535,78004,25848,48810.5,17270.434869549,77523,25232,48273.5714285714,15996.7357996842,0,0,18214.5,10,0,277566.974490262,108.166666666667,1513.60714285714,0,24,28,2596,42381,Normal
10.0.2.15,142.250.182.67,43332,443,6,2024-02-20 12:52:22,490726,30326.4958449318,101.88985299332,50.9449264966601,50.9449264966601,25,25,3119,11763,707,54,124.76,141.0833172278,2974,60,470.52,830.423078677369,2974,54,297.64,620.194316646001,384640.9904,500,500,20,12,10014.8163265306,79426,1,18132.3779023832,490726,80002,32,20446.9166666667,23343.4489648892,443530,85902,1,18480.4166666667,24585.1500943094,0,0,0,0,1,0,0,0,0,0,0,1,297.64,42340,65535,79364,6569,32677.2727272727,20914.9298005512,78945,5813,31104.8461538462,19784.4391411578,0,0,2901,5,0,62069.4081903376,124.76,470.52,0,25,25,3119,11763,Normal
10.0.2.15,142.250.182.67,43344,443,6,2024-02-20 12:52:22,263928,25601.6792458549,94.7228031887484,49.2558576581492,45.4669455305993,13,12,1650,5107,707,54,126.923076923077,174.822750472701,2974,60,425.583333333333,857.759043315131,2974,54,270.28,625.553228430643,391316.8416,260,240,20,4,10997,78643,0,23024.5088112646,262838,79399,2,21903.1666666667,28924.7221128493,207406,78643,0,18855.0909090909,28001.276436667,0,0,0,0,1,0,0,0,0,0,0,0.923076923076923,270.28,42340,0,78619,15157,53170.5,23396.0896572483,77969,15769,51573.6,20861.9079242528,0,0,55,5,0,36666.6666666667,126.923076923077,425.583333333333,0,13,12,1650,5107,Normal
10.0.2.15,192.168.101.1,58583,53,17,2024-02-20 12:52:22,3493,61265.3879186945,572.573718866304,286.286859433152,286.286859433152,1,1,99,115,99,99,99,0,115,115,115,0,115,99,107,8,64,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,115,0,1,1,99,115,Normal
10.0.2.15,192.168.101.1,41948,53,17,2024-02-20 12:52:22,3233,69904.1138261676,618.620476337767,309.310238168883,309.310238168883,1,1,99,127,99,99,99,0,127,127,127,0,127,99,113,14,196,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,127,0,1,1,99,127,Normal
10.0.2.15,192.168.101.1,52837,53,17,2024-02-20 12:52:22,2981,54344.1798054344,670.915800067092,335.457900033546,335.457900033546,1,1,73,89,73,73,73,0,89,89,89,0,89,73,81,8,64,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,89,0,1,1,73,89,Normal
10.0.2.15,192.168.101.1,57523,53,17,2024-02-20 12:52:22,2849,61074.0610740611,702.000702000702,351.000351000351,351.000351000351,1,1,73,101,73,73,73,0,101,101,101,0,101,73,87,14,196,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,101,0,1,1,73,101,Normal
10.0.2.15,100.24.223.135,56376,80,6,2024-02-20 12:52:22,6476459,64.2326308249616,1.08083753792003,0.617621450240015,0.463216087680012,4,3,236,180,74,54,59,8.66025403784439,60,60,60,0,74,54,59.4285714285714,6.56521445318632,43.1020408163265,80,60,20,0,1079409.83333333,5932312,43,2173677.15301655,6476459,5932312,271439,2158819.66666667,2668262.06794914,6203836,5932982,270854,3101918,2831064,0,0,0,0,1,0,0,0,0,0,0,0.75,59.4285714285714,42340,65535,5931770,272452,3102111,2829659,5932184,270312,2158358.66666667,2668497.64484779,0,0,0,0,0,0,59,60,0,4,3,236,180,Normal
10.0.2.15,142.250.182.67,49691,443,17,2024-02-20 12:52:22,24127671,1845.10141903046,2.19664798977075,0.78747758123857,1.40917040853218,19,34,3028,41490,1399,73,159.368421052632,297.09952444227,1399,69,1220.29411764706,430.394110049613,1399,69,839.962264150943,639.787021233058,409327.43253827,152,272,8,19,463993.673076923,23805673,0,3268521.337201,24093598,23805673,791,1338533.22222222,5449147.86416576,24053982,23879300,0,728908.545454545,4092466.81150053,0,0,0,0,1,0,0,0,0,0,0,1.78947368421053,839.962264150943,0,0,23804587,21471,5982508.75,10289599.3492338,23780037,6741,3994018,8848598.47411607,0,0,3356,4,0,266772.655007949,159.368421052632,1220.29411764706,0,19,34,3028,41490,Normal
10.0.2.15,192.168.101.1,34657,53,17,2024-02-20 12:52:22,4098,102000.976085896,488.042947779405,244.021473889702,244.021473889702,1,1,81,337,81,81,81,0,337,337,337,0,337,81,209,128,16384,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,337,0,1,1,81,337,Normal
10.0.2.15,192.168.101.1,48889,53,17,2024-02-20 12:52:22,4939,55476.8171694675,404.940271309982,202.470135654991,202.470135654991,1,1,81,193,81,81,81,0,193,193,193,0,193,81,137,56,3136,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,193,0,1,1,81,193,Normal
10.0.2.15,142.250.193.138,43606,443,17,2024-02-20 12:52:22,22995885,4392.09015004206,5.34878305401162,1.78292768467054,3.56585536934108,41,82,7821,93179,1399,73,190.756097560976,345.382204725241,1399,69,1136.32926829268,500.011903635817,1399,69,821.138211382114,636.496946584534,405128.363011435,328,656,8,41,188490.860655738,20162683,0,1824350.43947969,22930485,20197503,43,573262.125,3157918.32305876,22923103,20204966,0,283001.271604938,2238195.57390664,0,0,0,0,1,0,0,0,0,0,0,2,821.138211382114,0,0,20161982,24506,2257354.8,5994816.96610687,20127863,6428,1509263.2,4997004.69760631,0,0,5927.75,4.75,0,941323.593632141,190.756097560976,1136.32926829268,0,41,82,7821,93179,Normal
10.0.2.15,192.168.101.1,52626,53,17,2024-02-20 12:52:22,5507,30869.8020700926,363.17414200109,181.587071000545,181.587071000545,1,1,77,93,77,77,77,0,93,93,93,0,93,77,85,8,64,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,93,0,1,1,77,93,Normal
10.0.2.15,192.168.101.1,53070,53,17,2024-02-20 12:52:22,6152,29583.8751625488,325.097529258778,162.548764629389,162.548764629389,1,1,77,105,77,77,77,0,105,105,105,0,105,77,91,14,196,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,105,0,1,1,77,105,Normal
10.0.2.15,142.250.195.195,45118,443,6,2024-02-20 12:52:22,632301,13386.0297548161,50.6088081467529,25.3044040733764,25.3044040733764,16,16,2359,6105,709,54,147.4375,182.434909197089,2974,60,381.5625,759.946952815622,2974,54,264.5,564.893408086871,319104.5625,320,320,20,8,20396.8064516129,204451,1,47359.6699881016,632301,204451,39,42153.4,61569.5768593548,583625,205010,1,38908.3333333333,62048.9300855023,0,0,0,0,1,0,0,0,0,0,0,1,264.5,42340,65535,204101,24119,94339.1666666667,67165.8348850482,204437,24674,86495.4285714286,64774.5029111591,0,0,0,0,0,0,147.4375,381.5625,0,16,16,2359,6105,Normal
10.0.2.15,192.168.101.1,37362,53,17,2024-02-20 12:52:22,2932,64802.1828103683,682.128240109141,341.06412005457,341.06412005457,1,1,87,103,87,87,87,0,103,103,103,0,103,87,95,8,64,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,103,0,1,1,87,103,Normal
10.0.2.15,192.168.101.1,54817,53,17,2024-02-20 12:52:22,3094,65287.6535229476,646.412411118294,323.206205559147,323.206205559147,1,1,87,115,87,87,87,0,115,115,115,0,115,87,101,14,196,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,115,0,1,1,87,115,Normal
10.0.2.15,142.250.193.106,49270,443,6,2024-02-20 12:52:22,239752,21025.893423204,112.616370249258,50.0517201107811,62.5646501384764,12,15,2729,2312,1299,54,227.416666666667,365.047818404962,884,60,154.133333333333,231.43375342033,1299,54,186.703703703704,300.514720760381,90309.09739369,240,300,20,7,9221.23076923077,77709,0,18994.3252240235,239752,78015,54,21795.6363636364,25717.5370419512,195422,77709,0,13958.7142857143,22267.2002359286,0,0,0,0,1,0,0,0,0,0,0,1.25,186.703703703704,42340,65535,77112,6940,36664.2,23729.8282539086,77586,6666,37800.6666666667,22060.8620084428,0,0,717.5,4,0,12489.1209747607,227.416666666667,154.133333333333,0,12,15,2729,2312,Normal
10.0.2.15,192.168.101.1,60864,53,17,2024-02-20 12:52:22,4005,46941.3233458177,499.375780274657,249.687890137328,249.687890137328,1,1,86,102,86,86,86,0,102,102,102,0,102,86,94,8,64,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,102,0,1,1,86,102,Normal
10.0.2.15,192.168.101.1,37926,53,17,2024-02-20 12:52:22,3737,53518.8654000535,535.188654000535,267.594327000268,267.594327000268,1,1,86,114,86,86,86,0,114,114,114,0,114,86,100,14,196,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,114,0,1,1,86,114,Normal
10.0.2.15,192.168.101.1,59987,53,17,2024-02-20 12:52:22,6339,69411.5791134248,315.507177788295,157.753588894147,157.753588894147,1,1,75,365,75,75,75,0,365,365,365,0,365,75,220,145,21025,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,365,0,1,1,75,365,Normal
10.0.2.15,192.168.101.1,55599,53,17,2024-02-20 12:52:22,3634,72096.8629609246,550.357732526142,275.178866263071,275.178866263071,1,1,75,187,75,75,75,0,187,187,187,0,187,75,131,56,3136,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,187,0,1,1,75,187,Normal
10.0.2.15,142.250.193.174,37612,443,6,2024-02-20 12:52:22,328429,36260.5007474979,100.478337783813,48.7167698345761,51.7615679492371,16,17,2287,9622,718,54,142.9375,175.124408903356,4242,60,566,1177.49539776795,4242,54,360.878787878788,879.675620572057,773829.197428834,320,340,20,8,10263.40625,93986,0,22587.4367830595,328429,93986,63,21895.2666666667,29121.1665344795,285287,95139,0,17830.4375,28519.7692070096,0,0,0,0,1,0,0,0,0,0,0,1.0625,360.878787878788,42340,65535,92875,7213,43749,32219.7538941563,93944,6103,43374.7142857143,30149.3769407987,0,0,4264,4,0,1104091.14448472,142.9375,566,0,16,17,2287,9622,Normal
10.0.2.15,142.250.182.67,52128,443,17,2024-02-20 12:52:22,159921,33247.6660351048,50.0246996954746,18.759262385803,31.2654373096716,3,5,1628,3689,1399,74,542.666666666667,606.421378984027,1399,69,737.8,575.550658065821,1399,69,664.625,594.866358415905,353865.984375,24,40,8,3,22845.8571428571,68384,509,24137.175603671,159921,84015,75906,79960.5,4054.5,60353,48884,509,15088.25,19650.6139010337,0,0,0,0,1,0,0,0,0,0,0,1.66666666666667,664.625,0,0,0,0,0,0,68384,40560,54472,13912,0,0,3356,4,0,292614.874880112,542.666666666667,737.8,0,3,5,1628,3689,Normal
10.0.2.15,142.250.183.238,60714,443,17,2024-02-20 12:52:22,4197512,6175.32481145974,16.6765455345929,7.86180003773664,8.81474549685623,33,37,6436,19485,1399,73,195.030303030303,267.079659533016,1399,66,526.621621621622,561.130198860341,1399,66,370.3,476.923394567424,227455.924285714,264,296,8,33,60833.5072463768,3052675,0,363785.131113298,4155376,3114312,174,129855.5,537718.587495472,4152100,3098686,178,115336.111111111,506214.158613492,0,0,0,0,1,0,0,0,0,0,0,1.12121212121212,370.3,0,0,3051984,12863,260947.071428571,774803.580818341,2991038,5475,175726.285714286,630053.579435541,0,0,4420,4,0,2423245.61403509,195.030303030303,526.621621621622,0,33,37,6436,19485,Normal
10.0.2.15,192.168.101.1,50400,53,17,2024-02-20 12:52:22,5969,42218.1269894455,335.064499916234,167.532249958117,167.532249958117,1,1,80,172,80,80,80,0,172,172,172,0,172,80,126,46,2116,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,172,0,1,1,80,172,Normal
10.0.2.15,192.168.101.1,42618,53,17,2024-02-20 12:52:22,6483,28998.9202529693,308.499151627333,154.249575813667,154.249575813667,1,1,80,108,80,80,80,0,108,108,108,0,108,80,94,14,196,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,108,0,1,1,80,108,Normal
10.0.2.15,142.250.183.238,40496,443,6,2024-02-20 12:52:22,277223,41057.199438719,97.3945163280103,46.8936560097827,50.5008603182276,13,14,2342,9040,725,54,180.153846153846,199.952242818839,3940,60,645.714285714286,1205.37240413619,3940,54,421.555555555556,909.246751064301,826729.654320987,260,280,20,7,10662.4230769231,73922,0,19519.3998078698,275998,74539,74,22999.8333333333,23983.7842365536,233497,73922,0,17961.3076923077,23021.3665817201,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,421.555555555556,42340,65535,73874,7336,41012.6666666667,19925.4433130664,73380,7815,36728.5714285714,21076.8481640546,0,0,727,4,0,18890.7222388234,180.153846153846,645.714285714286,0,13,14,2342,9040,Normal
10.0.2.15,142.250.193.106,49276,443,6,2024-02-20 12:52:22,203192,24809.0476002992,132.879247214457,63.9788968069609,68.9003504074964,13,14,2783,2258,1299,54,214.076923076923,353.757731427002,884,60,161.285714285714,224.848974257144,1299,54,186.703703703704,295.23773406513,87165.3196159122,260,280,20,7,7815.07692307692,74412,0,17541.8134136764,203192,74832,31,16932.6666666667,23305.0198109525,160456,74412,0,12342.7692307692,21143.0242038647,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,186.703703703704,42340,65535,73727,6865,36022,25208.9148616119,74296,6886,37063.4,22930.2389660466,0,0,879,5,0,11640.3798021533,214.076923076923,161.285714285714,0,13,14,2783,2258,Normal
10.0.2.15,142.250.193.174,54754,443,17,2024-02-20 12:52:22,155867,34112.4163549693,51.3258098250431,19.2471786843912,32.078631140652,3,5,1628,3689,1399,74,542.666666666667,606.421378984027,1399,69,737.8,575.550658065821,1399,69,664.625,594.866358415905,353865.984375,24,40,8,3,22266.7142857143,70191,761,24754.023111488,155867,82933,72934,77933.5,4999.5,55730,44923,761,13932.5,18209.4996842308,0,0,0,0,1,0,0,0,0,0,0,1.66666666666667,664.625,0,0,0,0,0,0,70191,41053,55622,14569,0,0,3356,4,0,310539.465161469,542.666666666667,737.8,0,3,5,1628,3689,Normal
10.0.2.15,142.250.195.195,56299,443,17,2024-02-20 12:52:22,1036282,10243.3507481554,23.1597190726076,11.5798595363038,11.5798595363038,12,12,2981,7634,1399,73,248.416666666667,384.862628811314,1399,67,636.166666666667,569.552285181576,1399,67,442.291666666667,523.299187779377,273842.039930555,96,96,8,12,45055.7391304348,658928,68,132540.54682484,969339,670009,68,88121.7272727273,185207.15312717,988286,702181,434,89844.1818181818,196131.695629988,0,0,0,0,1,0,0,0,0,0,0,1,442.291666666667,0,0,658292,1865,110193,207842.296318627,647847,5944,94848.7,185282.398860793,0,0,0,0,0,0,248.416666666667,636.166666666667,0,12,12,2981,7634,Normal
10.0.2.15,192.168.101.1,42958,53,17,2024-02-20 12:52:22,5138,30751.2650836902,389.256520046711,194.628260023355,194.628260023355,1,1,71,87,71,71,71,0,87,87,87,0,87,71,79,8,64,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,87,0,1,1,71,87,Normal
10.0.2.15,192.168.101.1,44972,53,17,2024-02-20 12:52:22,5775,29437.2294372294,346.320346320346,173.160173160173,173.160173160173,1,1,71,99,71,71,71,0,99,99,99,0,99,71,85,14,196,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,99,0,1,1,71,99,Normal
10.0.2.15,142.250.195.206,52208,443,6,2024-02-20 12:52:22,308288,34328.290429728,81.0930039443637,42.1683620510691,38.9246418932946,13,12,1989,8594,703,54,153,181.502701823501,3940,60,716.166666666667,1270.85606537046,3940,54,423.32,933.557099271384,871528.8576,260,240,20,6,12845.3333333333,79127,1,22310.4508595312,307272,80242,64,25606,27118.7205726966,258030,79127,1,23457.2727272727,27108.8756853843,0,0,0,0,1,0,0,0,0,0,0,0.923076923076923,423.32,42340,65535,79029,6378,39829.1666666667,26071.7397477081,78102,5072,35530.375,25218.3303716637,0,0,0,0,0,0,153,716.166666666667,0,13,12,1989,8594,Normal
10.0.2.15,142.250.195.195,45134,443,6,2024-02-20 12:52:22,477576,17193.0750288959,69.0989496959646,33.5025210647101,35.5964286312545,16,17,2317,5894,709,54,144.8125,177.477188234855,2946,60,346.705882352941,729.910450970519,2946,54,248.818181818182,547.640030773669,299909.603305785,320,340,20,8,14924.25,134219,0,30192.8088396062,477576,134219,59,31838.4,38698.2006658363,427672,135768,0,26729.5,37814.8835513214,0,0,0,0,1,0,0,0,0,0,0,1.0625,248.818181818182,42340,65535,134219,8583,52115.625,39495.5036489519,134195,7772,51071.7777777778,37199.6298989289,0,0,519,4,0,7348.36042362802,144.8125,346.705882352941,0,16,17,2317,5894,Normal
10.0.2.15,216.239.38.181,40170,443,6,2024-02-20 12:52:23,440827,24830.6024812455,79.3962257302751,38.5638810689908,40.8323446612844,17,18,2660,8286,720,54,156.470588235294,208.206943899307,4036,60,460.333333333333,1079.05699571431,4036,54,312.742857142857,801.832805616773,642935.848163265,340,360,20,9,12965.5,148083,0,29581.4949551136,440827,148714,67,27551.6875,38664.684855367,398031,149191,0,23413.5882352941,38114.0078017624,0,0,0,0,1,0,0,0,0,0,0,1.05882352941176,312.742857142857,42340,65535,148083,32866,62741.6666666667,40578.9102394609,147452,31863,59545.4285714286,38081.550313044,0,0,0,0,0,0,156.470588235294,460.333333333333,0,17,18,2660,8286,Normal
10.0.2.15,142.250.195.206,33379,443,17,2024-02-20 12:52:23,199757,59947.8366214951,105.127730192184,55.0669062911438,50.0608239010398,11,10,2318,9657,1399,73,210.727272727273,376.306715063195,1399,69,965.7,549.458651765536,1399,69,570.238095238095,600.0933185178,360111.990929705,88,80,8,11,9987.85,44947,23,15631.3225936739,177724,47021,32,17772.4,19109.2802596016,154810,83359,435,17201.1111111111,25958.8510036962,0,0,0,0,1,0,0,0,0,0,0,0.909090909090909,570.238095238095,0,0,44012,7485,32185.8,13086.6074656498,44947,10556,30493.6666666667,12246.7356829846,0,0,0,0,0,0,210.727272727273,965.7,0,11,10,2318,9657,Normal
10.0.2.15,142.250.195.195,59989,443,17,2024-02-20 12:52:23,166907,31856.0635563517,47.930883665754,17.9740813746577,29.9568022910962,3,5,1628,3689,1399,74,542.666666666667,606.421378984027,1399,69,737.8,575.550658065821,1399,69,664.625,594.866358415905,353865.984375,24,40,8,3,23843.8571428571,75057,448,25696.7310840924,166907,98675,68232,83453.5,15221.5,71340,62248,448,17835,25796.4041970969,0,0,0,0,1,0,0,0,0,0,0,1.66666666666667,664.625,0,0,0,0,0,0,75057,14078,40777,25465.1825178353,0,0,3356,4,0,369115.706115266,542.666666666667,737.8,0,3,5,1628,3689,Normal
10.0.2.15,216.239.38.181,53673,443,17,2024-02-20 12:52:23,217603,54677.554996944,91.9104975574785,45.9552487787393,45.9552487787393,10,10,2232,9666,1399,73,223.2,392.488165426679,1399,69,966.6,548.490328082456,1399,69,594.9,604.652950046554,365605.19,80,80,8,10,11452.7894736842,48863,0,16672.915088089,203189,57583,93,22576.5555555556,21512.5113731579,168740,92757,0,18748.8888888889,28557.2262637068,0,0,0,0,1,0,0,0,0,0,0,1,594.9,0,0,47634,10676,35120.4,13747.7344839068,48863,9949,30925.1666666667,14694.016054352,0,0,0,0,0,0,223.2,966.6,0,10,10,2232,9666,Normal
10.0.2.15,192.168.101.1,60106,53,17,2024-02-20 12:52:23,5735,33304.2720139494,348.7358326068,174.3679163034,174.3679163034,1,1,78,113,78,78,78,0,113,113,113,0,113,78,95.5,17.5,306.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,113,0,1,1,78,113,Normal
10.0.2.15,192.168.101.1,42828,53,17,2024-02-20 12:52:23,6634,30599.9397045523,301.477238468496,150.738619234248,150.738619234248,1,1,78,125,78,78,78,0,125,125,125,0,125,78,101.5,23.5,552.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,125,0,1,1,78,125,Normal
10.0.2.15,103.102.166.224,60692,443,6,2024-02-20 12:52:23,254688,27574.9151903505,106.012061816811,51.0428445784646,54.9692172383465,13,14,1669,5354,710,54,128.384615384615,175.576211136816,2926,60,382.428571428571,760.926945459635,2926,54,260.111111111111,575.484487246814,331182.395061728,260,280,20,4,9792.34615384615,76257,-56,23601.8712816497,254225,76418,37,21185.4166666667,31713.4523361363,178431,73736,0,13725.4615384615,25970.7050128391,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,260.111111111111,42340,0,74704,22295,56901,24473.5425442797,76257,23049,60660,21798.47666696,0,0,112,7,0,141951.837769328,128.384615384615,382.428571428571,0,13,14,1669,5354,Normal
10.0.2.15,142.250.182.65,53951,443,17,2024-02-20 12:52:25,251530,161090.128414106,226.613127658729,95.4160537510436,131.197073907685,24,33,3765,36754,1399,73,156.875,267.336758991975,1399,68,1113.75757575758,500.441382775369,1399,68,710.859649122807,631.097413410887,398283.945213912,192,264,8,24,4491.46428571429,48672,-8,10085.7535697712,215059,50862,36,9350.39130434783,13012.4606961412,202858,65728,332,6339.3125,14168.4521570757,0,0,0,0,1,0,0,0,0,0,0,1.375,710.859649122807,0,0,46482,12664,25941.1666666667,11455.5269690612,48672,7912,24014.75,12296.841136548,760,5,3454,4,25983.7943177545,1698131.76007866,156.875,1113.75757575758,0,24,33,3765,36754,Normal
10.0.2.15,142.250.182.65,33686,443,6,2024-02-20 12:52:25,237606,55604.6564480695,84.1729585953217,42.0864792976608,42.0864792976608,10,10,1481,11731,710,54,148.1,193.944553932303,4434,60,1173.1,1714.34421572798,4434,54,660.6,1323.23525497169,1750951.54,200,200,20,4,12505.5789473684,75305,11,21767.1857434795,237606,75966,221,26400.6666666667,25805.3918224682,147670,75305,345,16407.7777777778,24850.0177901916,0,0,0,0,1,0,0,0,0,0,0,1,660.6,42340,65535,75294,25880,45518,18233.0451515922,74779,26427,45856.6,15968.5639755114,0,0,11074,4,0,145331.898475026,148.1,1173.1,0,10,10,1481,11731,Normal
10.0.2.15,192.168.101.1,58702,53,17,2024-02-20 12:52:26,6162,31483.2846478416,324.569944823109,162.284972411555,162.284972411555,1,1,89,105,89,89,89,0,105,105,105,0,105,89,97,8,64,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,105,0,1,1,89,105,Normal
10.0.2.15,192.168.101.1,37473,53,17,2024-02-20 12:52:26,7323,28130.5475897856,273.11211252219,136.556056261095,136.556056261095,1,1,89,117,89,89,89,0,117,117,117,0,117,89,103,14,196,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,117,0,1,1,89,117,Normal
